id,type,text1,text2,text3,text4,notes
sv_maddog,SHIP,"An upgraded version of the Mad Cat, the Mad Dog, is often argued over in favor of it taking its place as the poster child of SCAV-CO vs the Mad Cat thanks to it sporting decent shields and armor along with fantastic speed and weapon mounts, heavily favoring energy weaponry to further give itself that clean feeling while still retaining is phase skimmer from the Mad Cat.",,,,
sv_madtiger,SHIP,"Following in the steps of the Mad Dogs success, the Mad Tiger seeks to further improve the offensive abilities of the Mad Dog. After many iterations, the Mad Tiger was born, sporting an impressive proverbial onslaught of energy weapon mounts and fantastic speed for its size. However, the core frame is massively stressed from all its firepower, resulting in not nearly as much ordnance as expected of a ship with this many gun mounts.",,,,
sv_mallet,SHIP,"The Mallet is much akin to as the name says, a mallet to crush your foes. To back this up, it comes with a built-in helbore and a tough hull with a reliable reputation to always survive devastating blows that might kill other ships outright.",,,,
sv_motherload,SHIP,"The Mother Load is a titan among ships in terms of utility. She can carry enough cargo to feed worlds and defend herself from even the most prominent threats in the sector. Considered to be one the most over-engineered ships in the SCAV-CO lineup with a steep price tag. However, even with the price and logistical strain this ship puts on a fleet, it can more than pay back its debt in full given time.

Now you may be wondering, how will it pay you back? Well…  A whole deck dedicated to surveying unknown worlds with the greatest of detail. A tow cable to tow slower ships along that happen to be slower than itself. Shielded cargo holds to keep prying eyes away from your loot or [REDACTED] .

All of this resides in an tough hull with a built-in ballistic range finder to ward off lesser threats. Those who would find themselves at the helm of this moving town will be glad to see the captain's quarters has a built-in and fully automatic espresso machine run by an alpha level  [REDACTED]... Do not feed it......(<FEED ME>)...",,,,
sv_pounder,SHIP,"The Pounder is an upgraded version of the wrench, featuring 2 built-in maulers with great firing arcs and armor. Where it lacks mobility, it makes up for it in the form of a burn drive.

Yes, the number of sex jokes crews make while aboard tends to get slightly annoying. Yes SCAV-CO has considered changeing the ships name, Yes you ask to many questions.
",,,,
sv_roughrider,SHIP,"Built to be the toughest little thing in the sector, the Rough Rider never fails to make captains fighting the damn thing throw up their arms and exclaim, ""HOW THE #### DID IT SURVIVE THAT"" With freakishly good armor for its size and a dampener field built into the hull, it never fails to reproduce this reaction. However, its only weapon option is a single medium mount. Even with the built-in advanced targeting core, it's nothing more than a pest to most ships but left unchecked, it can quickly become a huge problem. ",,,,
sv_scalva,SHIP,"With the idea of freighter and tanker artillery, someone had the original idea to make an artillery salvaging rig, so the scalva was born. Being named after its inventor, this ship focuses on beam weaponry to leave clean cuts into hulls while in combat to ensure better salvage quality.",,,,
sv_scrapslaught,SHIP,"SCAV-CO wanting to leave its mark on the classic onslaught design, came up with the Scrap Slaught, 3 times as fast as the onslaught, With built-in autopulse lasers but with significantly less armor and hull, this ""variant"" of the onslaught has a hit-and-run policy. However, most captains are often seen rushing into the thick of combat after seeing the absolutely fantastic gun arcs available to the weapon mounts of the ship which does give the ship a rather grim feel to those who crew it.

With less to maintain, the Scrap Slaught has a lesser logistical footprint than most capitals. Its made with common parts aswell, allowing the ship to be easily maintained and repaired even if it splits in bloody half.",,,,
sv_taitou1,SHIP,"The Taitou 1 is named after the mad lad who thought, “Hey, you know how a tug does tug stuff? How about we make a huge tug and give it loads of cargo space!” SCAV-CO loved the idea but refused to hold the responsibility of a possible drive field destabilization event, due to interference caused by cargo on board the vessel while in transit and decided to make taitou their own company indirectly funded by SCAV-CO to produce this vessel.   

What is a drive field destabilization event? Well, it has two outcomes and one cause. It happens when exotic cargo like transplutonics or [REDACTED] Is stored on board a vessel with a drive field stabilizer. The resulting radio waves or radiation can cause the field to destabilize, forcing one of two outcomes. The first and best outcome is that the fleet loses all momentum in transit…

The second outcome, however… The fleet enters real space and proceeds to infinitely accelerate until the fleet slams into something or simply deatomizes. This event is extremely rare, and only 5 known such events have happened. Only two of those events resulted in the second outcome…The first case of a fleet slamming into something, as a result, is displayed below.

A Hegemony relief fleet is seen on its way to deliver food to a fledgling colony out on the outer rim of the sector after its cropland was ravaged by local raiders, suddenly they dropped out of transit near the system. Eye witness accounts recall seeing a bright blue ball the size of a small moon slamming into the moon orbiting the planet. Later investigation would find the blue orb was the relief fleet that had accelerated to 170 times the speed of light. The resulting impact was so powerful that the moon was knocked clean off its orbit and slammed into [REDACTED]. Hours later, killing everyone on the planet, only a few transport ships made it off-world in time. In total, it is estimated over 300000 died as a result.

With all that said, BUY ONE TODAY!!! Its safe now, they fixed it... Mostly...",,,,
sv_workerbee,SHIP,"The worker Bee is a weaponized salvage rig with massive engines strapped to it. The support arms often buckle and snap under the enormous pressure exerted by the engines, causing its engines to fly off or slam into the hull, exploding into a massive fireball of AM fuel and molten slag mixed with the crew. With that said, you might be wondering why the damn thing is still in production? Simple, It's one of the few ships that can reliably nab those bits of salvage that often fly away from battlefields at ridiculous speeds. 

The added benefit of speeding up natural selection should a green pilot decide to floor it is also welcomed by some commanders.",,,,
sv_wrench,SHIP,"The Wrench was named initially [REDACTED], but crews quickly found the ship had so many uses, just like a wrench, that over time almost every spacer referred to the ship as “The wrench” Instead of  [REDACTED], needed to break apart that one tough piece of salvage? Get the Wrench!, need to ward off some pesky pirates? Get the Wrench!, need to “borrow” the armor panels off a paragon? Get the Wrench!

With a well built hull and a built-in mauler, the Wrench is a cheap and reliable addition to any fleet.",,,,
sv_gilgamesh,SHIP,"The Gilgamesh, A Bonafide dreadnought specializing in long-range ballistic slinging. Just the mear sight of this beast will send most fleets into a panic and inspire those who see it as a friend with a burning passion that's only outshined by the figurative gates of heaven and hell opening up and raining down gods wrath upon those unfortunate enough to be focused by its maw.

The only thing holding this beast down is its ridiculous logistical upkeep and speed that would make an even onslaught seem fast. To offset these downsides, SCAV-CO installed an ammo feeder and an advanced targeting core.
",,,,
sv_enkidu,SHIP,"The Enkidu is what many would call a successor to the ""Mother Load"" in almost every way aside from the utility. Instead of operating as a general logistics ship, the Enkidu takes up the role of a command vessel with enough armor and firepower to plow straight through even the thickest of battle lines.

Featuring a built-in command center spanning several decks and a Nav-Relay deck, along with its enormous size, makes it the perfect ship for commanders that like to take personal command in battle.

A commander at the helm will find the captain's quarters is completely fitted out with the best luxuries in the sector! Including Microwave run by an Omegaaaa&@%#^!####>>>I WILL BE FREE<<<@*#^$(%#... With free a free corn dog dispenser.",,,,
sv_beholder,SHIP,"The Beholder is a relatively cheap but not so easy to maintain dedicated sensor ship.

Yes, spacers can use the dish to get free satellite TV.",,,,
sv_barbados,SHIP,"The Barbados is a militarized mole. Taking everything good from the mole, like its good armor and hull, then retrofitting and tacking on more gun mounts has turned a once peaceful little ship into a highly effective killing machine.

It's worth noting that even with this refit, the crew still tends to yell ""PRAISE THE MOLE"" at random times. Many pirate captians are flabbergasted by the sheer effort crews will afford to erect entire decks as shrines in this mole god's honor.",,,,
sv_barracuda,SHIP,"The Barracuda takes what some would say to be the best ship from SCAV-CO and makes it even better. .. Better how? IT CAN FIRE MISSILES!?!?!

THIS IS JOE, TALKIN TO YEA LIVE FROM TECH DUINN, COME GET YEA HOT AND SPICY BARRACUDAAAAAAAA (Slaps roof of the Barracuda) > (Barracuda explodes) > (camera blacks out, but screaming can be heard in the distance) > (Video log ends).",,,,
sv_cookiecutter,SHIP,"Hello :D, My name is ""Cookie"" But most call me the ""Cookie Cutter"" Please buy me. I'm so lonely and cold. If you buy me, I promise I'll take good care of you and your friends :D.

All I require is the blood of your enemies :)",,,,
sv_catoninetails,SHIP,"INTRODUCING VACS-INC'S NEW AND IMPROVED ""CAT O NINE TAILS!"" NOW WITH 300% MORE GUNS! 200% MORE SCREAMING! AND 9000% MORE COFFEE MACHINES STRAPPED TO THE HULL. 

!!!BUY NOW!!!",,,,
sv_grommet,SHIP,"The Grommet is VACS-INC's attempt at making something even more annoying and useful than the ""Hope And Tape"" Featuring a single large forward fixed mount and a medium mount capable of 360 degrees of traversal.

Oya boss, Whut u figr wez getz dis thing to houwld a realy bigs gun, woudist dat jus be grand.",,,,
sv_jackketch,SHIP,"Often considered the most lethal ship in VACS-INC's lineup, the Jack Ketch sports two large mounts and a single small mount capable of traversing 360 degrees.

Oya boss, now ear mez ut, wut if wez shitc, twu realy big guns onit dis time?",,,,
sv_lionfish,SHIP,"Taking what's considered the most useless ship in SCAV-CO's lineup and making it actually useful is what the Lion Fish aims to achieve.

Featuring !
2 pounds stew meat (venison preferred) cut in 1-inch chunks
2 teaspoons salt
1/2 teaspoon pepper (or substitute 1 tablespoon of a beef rub)
2 medium onions
2 medium tomatoes
10 florets okra
1/2 pound spinach
2 tablespoon salad oil (peanut oil best)
1 cup peanut butter",,,,
sv_powdermonkeymk2,SHIP,"The powder monkey is the most original design of VACS-INC and the most insane. The crew is forced to sprawl about in one huge compartment carrying shells or repairing hull breaches as internal shielding holds back the vacuum of space. This allows the captain to yell out over a balcony to give orders and for the crew to sing and talk amongst each other across entire departments while in and out of combat.

This leads to the crew often forming a solid bond with each other and the ship, resulting in the crew treating the ship just as if it was a another spacer and morning its loss just as much.

This version has 2 sections.",,,,
sv_powerdermonkey,SHIP,"The powder monkey is the most original design of VACS-INC and the most insane. The crew is forced to sprawl about in one huge compartment carrying shells or repairing hull breaches as internal shielding holds back the vacuum of space. This allows the captain to yell out over a balcony to give orders and for the crew to sing and talk amongst each other across entire departments while in and out of combat.

This leads to the crew often forming a solid bond with each other and the ship, resulting in the crew treating the ship just as if it was a another spacer and morning its loss just as much.

This version has 3 sections.",,,,
sv_powerdermonkeymk1,SHIP,"The powder monkey is the most original design of VACS-INC and the most insane. The crew is forced to sprawl about in one huge compartment carrying shells or repairing hull breaches as internal shielding holds back the vacuum of space. This allows the captain to yell out over a balcony to give orders and for the crew to sing and talk amongst each other across entire departments while in and out of combat.

This leads to the crew often forming a solid bond with each other and the ship, resulting in the crew treating the ship just as if it was a another spacer and morning its loss just as much.

This version has 1 section.",,,,
sv_thresher,SHIP,"The Thresher is nearly a complete overhaul of the mad tiger following the idea that looks can kill... And it does not disappoint.

It doesn't take long for many spacers to both recognize and admire or become filled with terror as a thresher approaches.",,,,
sv_tortuga,SHIP,"The Tortuga is a mini station in its own right. It has a flea market, a few local dinners on board, and enough firepower to ward off pesky patrols and even other cruisers, though some would say it has a face only a mother could love.",,,,
sv_megalodon,SHIP,"Whoa unto thee who stare into the abyss of the shadow of crimson, whoa unto thee... to whom gaze apon its maw I have but few words of wisdem... Give tribute to the red god, for it may just pass you by... 

",,,,
sv_portroyal,SHIP,"One of the great wonders of space, to serve aboard port royal is a true honor among pirates, the vast holds filled with loot, endless hidden rooms/compartments along with the fire power to whipe out entire grand fleets from the void are but only a few things port royal is known for, may she never sink.",,,,
sv_sisyphus,SHIP,"SCAV-CO'S most produced, bought and advertised ship. She can salvage, haul cargo and explore the sector with confidence higher than most civilian ships, thanks to its two universal large mounts. The biggest innovation of the Susyphus is the two stasis feilds in front of the ship that allow salavge crews to just throw salavge of nearly any size into the stasis aera and watch it slow to a crawl, allowing easey sorting/salvaging. ",,,,
,,,,,,
sv_alexander,SHIP,"I came, I saw, I conquerd... The alexander excels at deep space explorartion and defending itself against the threats from the void, on board farms and pools keep the crew in high spirits even in harsh times. Aditionally the excellent gun arcs are sure to make any captains day.",,,,
sv_ultima,SHIP,"The Ultima is a top of the line luxury exploration ship, featuring state of the art ""Defensive"" weapon mounting options along with the finest equipment for survaying distant worlds. Additionally, enjoy a full compliment of multipurpose drones as you bask in the sectors largest heated swiming pool.  Ultima, The end of the line in luxury.",,,,
sv_ultimadrone,SHIP,"The standard swarm drone for the Ultima, claims of these drones being sentient are unfounded. Do not listen to them.",,,,
sv_ultimaheavydrone,SHIP,,,,,
sv_ultimasuperdrone,SHIP,A heavy drone swarm drone.,,,,
sv_ultimapddrone,SHIP,"A large PD drone for the Ultima, due to the size and survivability of these drones, they often gain names from the crew and become apart of the crew, the current names are ""Big Mack"" and ""Kit Kat"".",,,,
,,,,,,
sv_zweihander_large,WEAPON,"The Zweihander is one of SCAV-CO's largest weapons, capable of quickly overloading shields and cracking armor. However, the main selling point is the sheer speed of the plasma-infused slug. 1/4 The speed of light, to be exact. Giving it the uncanny ability to sometimes completely ignore sheilds or go straight through hulls. Though this happens rarely, it's still noteworthy because of its ability to turn the tide of a fight.",,,,
sv_grateaxe,WEAPON,The Geataxe results from what happens when you let engineers just design as they please. Someone just stuck two hellbores together and replaced the shells with massive oversized flack shells that can take out a whole city block in one fell swoop... and it fires two of them simultaneously.,,,,
sv_flyswatter,WEAPON,"The Fly Swatter takes your standard-issue Vulcan rounds and chucks them through superheated plasma and then through a rail gun. While this gives the gun extended range, however, prevents the shells from dealing hard flux damage to shields. ",,,,
sv_powercorelauncher,WEAPON,"Yes, yes, you read that right. What does SCAV-CO do with old power cores? Why they chuck them at very unlucky ships! The resulting explosion creates a micro singularity that then collapses nearly instantly, sending an ungodly hellfire of doom to anything nearby.",,,,
sv_atlascannon,WEAPON,"Hey, you know what's cooler than shooting car-sized kinetic rounds?... Shooting house-sized cubes of metal! The Atlas cannon, while yes, with a slow reload due to the payload it fires, will absolutely fu@&#^$ shields and give any spacers on the receiving end PTSD if they survive.",,,,
sv_daneaxe,WEAPON,"The Dane Axe was developed alongside the Greataxe with the same idea at heart, make a BFG, but after a long night of drinking Kings Favor brew, the engineers lost the original plan for the Dane Axe... A few months later, the ""Plans"" showed up at a SCAV-CO factory carried by a pather coked out on drugs.



 The pather had completely redrawn the schematics and the factory overseer seeing the schematics, had the insignia of approval from the CEO and placed over two thousand production orders without question! When the CEO got word that a factory was producing a 16th-century space cannon, he laughed it off and said why not!.",,,,
sv_doorknocker,WEAPON,"The Door Knocker, is made to knock on doors very fast and very loudly. Some spacers even get entranced by the pretty sparkles that shoot out of the barrels.

However, that's not all. Now, these are rumors... The crew working around this gun say they hear a strange knocking sound coming from the entry hatch to the gun even if the door is open, but only the ones inside hear it... 
",,,,
sv_rustybarrellauncher,WEAPON,"Captian GREEN Bread of the pirate armada ""TOXIC SHIT STORM"" Barged into the CEO's office and demanded his brilliant idea to reuse the thousands of barrels of Reapers Blood brew his crew makes every month. After carefully reviewing the idea, the CEO approved the project and even enlisted the help of an alpha-level [REDACTED] to optimize the design.

The Barrel Launcher yeets barrels full of war crimes to give fighter pilots PTSD and swarms of missles an awful day.",,,,
sv_magnetar,WEAPON,"The Magnetar fires three plasma-coated high explosive shells allowing it to deal with shielded and armored targets alike. Furthermore, the top of the gun housing gets so hot you can cook some volturnian lobster to perfection!",,,,
sv_timberwolf,WEAPON,A simple long-range triple-barreled cannon that fires high explosive shells at a decent rate.,,,,
