id,type,text1,text2,text3,notes
#DESTORYERS,#DESTORYERS,#DESTORYERS#DESTORYERS#DESTORYERS#DESTORYERS#DESTORYERS#DESTORYERS#DESTORYERS#DESTORYERS#DESTORYERS#DESTORYERS#DESTORYERS#DESTORYERS#DESTORYERS#DESTORYERS,,,
mi_securi,SHIP,"Originating from an earlier era of Metelson's design archives, the Securi-class destroyer emerges as a defensively robust yet somewhat modestly equipped combat vessel. Its deficiencies are compensated by the integration of a pilfered Temporal Shell system, marking it as a prototype.

Initially conceptualized for defensive duties with engine performance just sufficient to maintain its station near a starbase, necessitating tug assistance for repositioning. While it possessed the armament to repel fighters, bombers, and smaller warships, it was ill-equipped for extended conflict with adversaries exceeding its size. Featuring a potent power generator and flux network to energize its energy weapons and an effective shield system, its role as a static defense asset became less valuable over time. An innovative Metelson engineer envisioned repurposing the hull for offensive operations by reallocating some power to newly added thrusters. The transformation was further advanced with the illicit acquisition of a Temporal Shell blueprint from the Tri-Tachyon Corporation, revealing the Securi's aptitude for managing the high energy demands of the technology. Rebranded as the Securi, the design's success took the sectorial powers by surprise, challenging the prevailing assumption of Metelson Industries' inability to produce such sophisticated technology.",,,
mi_varingur,SHIP,"An upgrade upon an ancient forgotten blueprint of old, the Varingur-class is well protected among cargo transports. While slow, this armored heap of a ship makes up for that with sheer support capability. Sporting a fighter bay, an effective overlapping grid of turrets and respectable cargo cargo capacity. The Varingur makes for an imposing target for pirates often discouraging attacks with its presence alone.",,,
mi_enforcer,SHIP,"The Custos-class is based on the Enforcer, this Metelson Industries variation replaces two of the medium ballistic mounts with small hybrid turrets and upgrades all of the frontal missile mounts to synergy types. The Custos is valued addition to a fleet for both its combat and mining capabilities.

While the Enforcer is a powerful vessel and a favorite for combat duties throughout the Sector, but it lacks in flexibility for any other task. The Custos was an attempt by Metelson Industries to not only create a class of ship that would fill the need of a heavy line combatant, but one that could be used for non-combat tasks as well. Downsizing some of its modular weapon mounts allowed for the conversion of many of the remaining ones into mounts capable of mounting both ballistic and energy based weapons. These changes allow the vessel to be used for mining operations, as well as giving it more outfitting options. These changes required an upgrade of its power generation capabilities and for all the modifications to the design in the end the armor belt had to be thinned and the shield generator downgraded as well. While many starfarers scoff at this design, the superior tactical mobility and more flexible armament options makes it a favorite for those that appreciate tact over brute strength.",,,
mi_actelh35,SHIP,"Much like the Varingur, the Actel H35 is based on technology found in old holodisks and blueprints. Built compact, tough, and slow, it is an effective long range combatant. However, it fares poorly at close quarters combat,and while powerful, the built-in cannon itself often suffers from overheating and autoloader jams. Rewarding practiced shots and captains that posses a steady eye.",,,
mi_actelh35a,SHIP,"The Actel Canopy is a very noticeable portion of the standard Actel H35. However, this revision forgoes the massive strike power of the canopy to offer a more versatile load-out on a similar frame.
Like the standard variation, the Actel H35A is for all intents and purposes a Space-Tank. While not the most fancy looking of ships- often dubbed a “Potato” -this ship is reliable, sturdy, and is quite useful as an escort with upgraded engines at a loss of armor.",,,
mi_rastrum,SHIP,"Made to follow in the footsteps of the successful of Pala design, the Rastrum-class destroyer was made with larger mining operations in mind. As such it possesses substantially less combat capabilities than main line destroyer designs. But with its drones and overall weapon profile offers itself as a highly effective support vessel.",,,
mi_hammerhead,SHIP,"Metelson Industries has applied minor upgrades to the Hammerhead, subtly enhancing its already formidable endurance in battle and its ballistic strength. These enhancements focus on refining its operational performance and durability, reinforcing its status as a highly respected midline destroyer known for its combat resilience and firepower.",,,
#CRUISER,#CRUISER,#CRUISER#CRUISER#CRUISER#CRUISER#CRUISER#CRUISER#CRUISER#CRUISER#CRUISER#CRUISER#CRUISER#CRUISER#CRUISER#CRUISER#CRUISER#CRUISER#CRUISER#CRUISER#CRUISER#CRUISER#CRUISER#CRUISER#CRUISER#CRUISER#CRUISER,,,
mi_mantarn,SHIP,"The Mantarn-class stands as a defensive stalwart within Metelson Industries' fleet, proving itself robust and evolving into numerous variants. While it may not match the Falcon's speed, its presence is undeniably impressive, especially when the captain fully commits to enhancing its ballistic capabilities with the ship's Sensor Drones. Boasting expansive and overlapping turret arcs, a substantial flux capacity, and an assortment of Ballistic and Composite weapon hardpoints, the Mantarn commands respect.

Initially serving as a platform for weapon testing and a mobile turret array designed for asteroid and particulate demolition, it laid the groundwork for the Ionic Hull Nodes Metelson manufactures today. Equipped with these Ionic-Hull Nodes, the vessel could withstand EMP-intensive encounters, gradually evolving into its current renowned design. Initially, the Ionic Hull Nodes' external placement led to vulnerabilities, particularly to beams and missiles, which could destroy the nodes and potentially trigger a dangerous flux overload, turning several prototypes into wreckage. Implementing a protective covering for the nodes, a flux-management system featuring Dilution Refrigeration for heat control, and additional basic redundancy systems significantly mitigated the risk of flux cascades. Now, such flux overloads are rare, only occurring when all systems and the emergency fail-safe breaker are, against all odds, circumvented.",,,
mi_bigvaringur,SHIP,"The Varangian-class is a straight upgrade upon the the Varingur. While the Varingur is intentded as military cargo vessel the Varangian is a combat carrier that takes the effect of shock and awe and puts it to good use. With belts of armor and a support structure to handle most heavy-loads. This ship is a go-between the Heron and the Mora.

The Varangian-class is an enlarged Varingur frame with many modifications to the basic blueprint. With all of what it has the ship is fairly enimitic regarding it's flux and desgination as a crusier. Likewise, the ship's shield is narrow at 150 degrees, leaving it very exposed when surrounded. The hanger bays are the biggest change. To flight more fighters the hanger bay was obviously widened to allow more fighters to fit into the bay.  Likewise, the ship doesn't have too much of a change in it's cargo, fuel, or crew. This makes it's role as a cargo hauler unlikely and a support ship or two needed for practial combat use.",,,
mi_gadfar,SHIP,"Frequently hailed as a ""System Cruiser,"" the Gadfar-class takes its cues from the Valkyrie blueprint, enhancing it in every aspect. Its title is not simply grandiloquent; many of its crew quarters have been converted into expanded cargo spaces, its arsenal has been upgraded, and its spatial framework has been broadened, transforming the modest Valkyrie-class troop transport destroyer into a coveted cruiser design for cargo transportation and fleet support.

Armed with a comprehensive network of turrets, its principal armaments can focus their firepower directly forward while still providing sufficient coverage on the flanks. Even though its power grid struggles to sustain all of its weapons firing simultaneously over extended periods, it possesses ample firepower to obliterate unsuspecting pirates. Now additionally equipped with an accelerated ammo feeder to enhance its combat efficiency, and safeguarded by dense armor alongside a wide shield arc, the Gadfar is frequently seen as a formidable counterpart to the Apogee-class cruiser.",,,
mi_starliner,SHIP,"
Metelson Industries has masterfully reimagined the Mbaye-Gogol 440 ""Starliner"" into the Stareater-class, transitioning from the epitome of luxury transit to an indispensable asset in salvage and fuel recovery operations. Originally cruising the star systems of the Domain in unparalleled elegance, offering amenities like plush first-class quarters, comprehensive dining options, a zero-gravity entertainment venue, and an exclusive shuttle bay for premier clientele, this vessel has been transformed to meet the practical needs of the Sector's current era.

In its upgraded form, the Stareater relinquishes its passenger-centric features to accommodate advanced salvaging tools and fuel processing units. Despite this shift, it retains its iconic forward shield, now complemented by Metelson's innovative rostor field technology and omni-directional shields, ensuring robust protection against space debris and hostile encounters during recovery missions.

This strategic overhaul, spearheaded by Metelson Industries, has not only equipped the Stareater with sophisticated defensive mechanisms, including enhanced anti-missile flares and reinforced gun turrets but also redefined its mission profile. These modifications serve a dual purpose: safeguarding the vessel's precious cargo of salvage and fuel against piracy and maintaining the Starliner's legacy as a vessel of adaptability and resilience in the face of the galaxy's evolving challenges.",,,
mi_grancursor,SHIP,"The Grancursor-class is essentially an upgrade upon the the Varingur. However in an attempt to move on from older doctrinal designs the Grancursor is larger, better protected and has been shifted more towards the role of a carrier. With a powerful sensor array and luxurious views from its oversized observation windows, the ""Grand Courier"" will take you to the stars in safety and style.

The Grancursor is based upon an enlarged Varingur frame and many other modifications to its blueprint. Unfortunately even with a secondary reactor added to the design it lacks effective power output for front line combat roles and is substantially more sluggish and costly to maintain. Regardless of the shortcomings of the design, it remains an effective and valued support vessel.",,,
mi_cringer,SHIP,"The Cringer stands as a pioneering medium attack cruiser, challenging the esteemed status of the Eagle-class cruiser through a blend of offensive capability and defensive innovation. This vessel, a product of the combined technological advancements of the Pala and the steadfast reliability of the Varingur, distinguishes itself with the integration of a Plasma Burn system, a testament to Metelson R&D's ingenuity. This state-of-the-art propulsion enhancement not only confers superior maneuverability but also enables the Cringer to execute high-speed tactical retreats or advances, setting it apart in the realm of cruiser warfare.

In addition to its remarkable agility, the Cringer is designed with an increased cargo capacity, exceeding that of typical cruisers. This expanded storage capability allows for the transportation of larger quantities of supplies, munitions, and possibly salvage, underscoring the vessel's versatility and operational endurance. Such an attribute ensures that the Cringer can sustain longer missions or support extensive combat operations without the immediate need for resupply.

The armament of the Cringer is further complemented by an extensive array of missile systems, augmenting its already formidable ballistic and point defense (PD) suite. This missile-heavy offense enables the Cringer to engage adversaries with a relentless hail of firepower from a distance, maintaining pressure while leveraging the Plasma Burn system to maneuver into advantageous positions or evade counterattacks effectively.",,,
mi_thrudgelmir,SHIP,"The Thrudgelmir represents the pinnacle of warship design by Metelson Industries, encased in formidable shields and an extensive armor belt for unparalleled defense. It boasts a fearsome arsenal, making it a formidable adversary against any existing class of capital ship.

Equipped with a robust frontal turret array, complemented by sufficient defensive coverage on all sides for point-defense and deterring flanking maneuvers. Enhanced further by a burn drive for rapid tactical positioning, it's allegedly named after a demon from an ancient Earth religion. Whether or not this is factual, its reputation across the Sector as a warship of immense respect is undisputed.",,,
mi_drengur,SHIP,"Building on the ongoing efforts of the Varingur-Class Destroyer and the Gadfar-Class Cruiser, the Drengur-Class Capital-Ship serves as a formidable counterpart to the Odyssey. Crafted with Odyssey schematics, Metelson's design principles, and substantial technological innovations, the Drengur is proficient at deploying a fleet of fighters and managing a minor flotilla under the command of a skilled captain. Nonetheless, while it excels in support capabilities, it faces challenges in maintenance, particularly due to its antiquated fighter bays that launch LPC fighters at a slower pace.",,,
mi_acutor,SHIP,"Engineered to provide auxiliary fire as well as maintenance and support functions, the Acutor-class R&M Hulk stands as an esteemed command ship for numerous small-scale merchant fleet leaders. Yet, akin to the Atlas framework it derives from, it presents a notable vulnerability, missing the requisite shield generator robustness and weaponry to handle engagements with entities larger than a destroyer without backup. Nevertheless, it surpasses the Salvage Rig in terms of both fleet assistance and combat effectiveness, proving to be potentially lethal against any incautious adversary when adeptly maneuvered. Owing to a number of design compromises necessary to incorporate a dry-dock into a combat-support hybrid, it is not equipped to facilitate repairs for frigates and fighters.",,,
#FACTION,,,,,
metelson,FACTION,"Many cycles ago Metelson Industries started as an insignificant operation that specialized in large orders of mining equipment for the highest bidder. However as time passed, profits were increasingly diverted towards research and development, as well as tech mining. Eventually Metelson evolved from simply producing primitive existing technologies for others to creating improvements in armor alloys, laser weapon designs and not long after, designed their first class of vessel based upon discovered blueprints combined with their own ingenuity and experience in manufacturing. No longer would a space miner have to worry about failure of sup-par Mining Pods as Metelson developed a competitive series of mining-oriented equipment and ship classes of their own that were capable of matching or exceeding most existing designs. Word of this soon spread throughout the Sector and Metelson Industries constructed several stations to directly sell their equipment to any captains that possessed the credits, regardless of their affiliations.

Possessing a substantial headquarters on the arid planet of Ragnus which has extensive strip mining operations conducted daily across it. As such the company ostensibly owns the small planet, but in reality it is governed by an independent governmental body. Resulting in good relations with the trade guilds which in turn leads to better business for all. However during emergencies, where the lack of expediency of general operations would lead to problems. A communistic approach to government is taken and temporary instances of martial law enacted until the crisis passes. This has only occured a handful of times as a last resort but has shown to be effective in times of great need.",,,
#SHIP SYSTEMS,,,,,
drone_acutor,SHIP_SYSTEM,"Standard Acutor drones useful for defense, mining operations, and minor repair jobs to large structures. Armed with a Padent System.",Drones (low tech),Deploys several defensive drones each armed with a Mining Laser.,
drone_collier,SHIP_SYSTEM,Standard Collier drones useful for defense and mining operations. Armed with a Light Maser and LR PD Laser.,Drones (midline),Deploys Two (2) defensive drones each armed with a Light Maser and LR PD Laser.,
heavyrostor,SHIP_SYSTEM,"An updated Rostor Field which has a longer cooldown and charge up / active time with a heavier field that mitigates damage of all types. However as with the previous system, flameouts are still possible.",Movement,Briefly activates an thick energy field that mitigates damage at the cost of disabling shields while still allowing weapon's fire. It increases the ship's speed speed however collisions risk a full engine flameout.,
rostor,SHIP_SYSTEM,"Based on the Damper Field, the Rostor Field allows for weapon operation and increases the ship's speed by 20% and provides a 40% damage mitigation only to armor. However, collisions have a moderate risk of causing an engine flameout.",Movement,Briefly activates an energy field that mitigates damage at the cost of disabling shields while still allowing weapon's fire. It increases the ship's speed speed however collisions risk a full engine flameout.,
#PLANETS,,,,,
star_red_rock,CUSTOM,"The red dwarf star of Rock, it is more stable and gentle than most other red dwarfs encountered in the Sector. Rock Citadel uses the star for experiments and testing of newly developed high-temperature alloys, at least they used to. Now it is a neutral point for business meetings.",,,
planet_anvil,CUSTOM,"A barren ball of gray. The planet is barely more than a massive asteroid and, Metelson Industries treat it as such.  An orbital station acts as the main hub before workers and residents take their shift on the planet or within the orbital works the station houses. 

Despite this, Anvil and it’s populace are treated well, and often with a few things. Often the local government keeps production high by using automation to keep a base-line of work going with a skeleton crew of humans marking sure the machines are replaced when needed. When production needs ramp up, so do the amount of human workers brought in and robotics used.",,,
planet_congite,CUSTOM,"A standard gas giant similar to that of the fifth rock from the star of the Sol system of Old Earth. Congite is sometimes harvested for its hydrogen and helium by ships equipped with anachronistic ram scoop collectors. Otherwise, its a popular entry from Hyperspace.
",,,
planet_rangus,CUSTOM,A small dusty world of a failing terraforming project much like Asharu. This is home to the Metelson Industries Corporation. Most anything a starfarer desires can be bought and sold here despite its rather small population. There is no shortage of pride and work ethic among the miners that extract the raw materials required to produce the ships you tend to see traveling the local space lanes.,,,
planet_viymese,CUSTOM,"Viymese is an independent world with a strong military presence, and is often used as a refueling and staging point for Metelson fleets. Rumored are large cryo-storage facilities contained within deeply buried bunkers have existed for ages but have yet to be confirmed nor denied. Viymese  is also known for its thriving ecosystems populated by many yet to be discovered species and ruins that followed in the wake of the collapse and attempts of colonization many cycles ago.",,,
planet_Pebble,CUSTOM,"Pebble according to Domain records contained a hidden and fortified underground research and development lab that once belonged to some long since forgotten pre Great Collapse corporation. However the bunker was abandoned and forgotten after the Collapse. As it stands now, pirates have taken to it, and gathered a substantial force that has proven nearly impossible to remove.",,,
#STATION,,,,,
MIoutpost2,CUSTOM,"Voutyro Station was a small mining station that acted as a way station for the Wuya gate.  After the collapse the station begun to take a life on it's own. While Metelson Industries had a slight pressence it wasn't till after the collapse that Metelson executives took the chance to make the station more profitable. Now, over a centria-cycle later the station is a small startropilis filled with small parks and fed by it's exports of ore and transpultonic deposits. ",,,
MIdepo1,CUSTOM,Asharu Shipyard is a venture of Metelson industries that was done within the past centuria cycle. As an agreement between the Asharu authority and investors. Metelson industries helps manage and maintain local ships and help protect Asharu from the pirates that tend to be within the area from time to time.,,,
rock_station,CUSTOM,"In ages past Rock Citadel was an independent station, but in recent times was purchased by and now controlled by the Tri-Tachyon Corporation. This station is the cause for the tension between the two corporations and clashes between patrols of both factions are a common sight.",,,
#WEAPONS,,,,,
heavy_maser,WEAPON,"The Heavy Maser is a modification of the Phase Lance, changing the pulse frequency to be effective for mining tasks. Despite it being repurposed as a tool, the weapon still packs almost as much of a punch.",Assault,,
combatmg,WEAPON,"The Combat MG is inspired by more common machine gun designs of the Sector but uses enhanced propellants and mechnisims to achieve greater range and muzzle velocity at the cost of damage output.

Based on the ancient principle of chemical explosive propelled projectiles, the nature of the design is that of  quality over quantity. Firing a steady stream of high velocity meterotic shells; The Metelson Az26/5 Combat Machine Gun is popular with civilian and military outfits alike.",Close Support,,
heavy_chaingun,WEAPON,"The Heavy Combat MG is a massively upscaled Combat MG. However the incredible muzzle velocity attained by its shells results in them fragmenting upon impact, reducing shield and armor penetration.",Close Support,,
minerAC,WEAPON,Based on the standard Light Autocannon. The Miller Autocannon fires at a faster rate allowing for a higher volume of fire. Additionally its small shells can help fracture asteroids for ease of ore collection.,Close Support,,
maser,WEAPON,"The Light Maser is effectively speaking, a minature Mining Lance. Based on the IR laser, it is an effective option for pressuring both armor and shields at medium range.",Assault,,
molarisblaster,WEAPON,"Many miners appreciate the punch of the Mining Blaster. But its actual efficiency in combat leaves much to be desired, enter the Molaris Blaster.

The Molaris Blaster is optimized for combat and sends three high-yield shots down range in a burst. However with the power output of this weapon, the capacitor's take a moment to recharge before being ready to fire again.",Assault,,
actel,WEAPON,"The Actel Cannon is a stand-alone variant of the built-in weapon of the Actel H35's canopy. Although to allow equipping this weapon on a standard modular mount, the amount of ready to fire ammo had to be reduced resulting in a lowered overall rate of fire as shells must be conveyed from deeper parts of the ship to feed the gun.

This strike capable kinetic cannon uses uses a hybrid system to propel the projectile, where a chemical explosive charge initially propels it, then a simple railgun continues to accelerate the shot until it leaves the barrel. While it may not have the same steady rate of fire or muzzle velocity as a Gauss Cannon, the shell itself is of greater mass and thus a stronger destructive effect on impact.",Artillery,,
actelh35cockpit,WEAPON,"The canopy of the Actel H35 is integral to its design, and is actually permanently fitted to the ship by an autofactory during the manufacture of the vessel. With a reinforced turret collar and the entire mass of the ship backing the weapon, it can safely achieve a higher muzzle velocity than the modular variant and maintains a higher rate of fire.
",Artillery,,
crackler,WEAPON,"The Crackler is named as such mostly due to its ammunition, a miniature proximity-fuzed flak shell is fired in bursts of five. The Crackler is a reliable and low cost point-defense option often equipped by Metelson Industries ships.",Point Defense,,
kasta,WEAPON,"The Kasta SRM was developed from a blueprint found in the tech mines of Viymese. Firing a salvo of small kinetic missiles guided by erratic algorithms that confound point-defenses and are difficult to evade. While not very damaging, Metelson Industries uses it as a general support missile, both to pressure shields, and to saturate defenses allowing for heavier munitions a greater chance to score a hit.",PD Satuartion,,
sylva,WEAPON,"An intermediate caliber autocannon useful for cracking starship armor with it's steady barrage of high explosive shells. Often equipped as a more budget friendly alternative to the common Heavy Mauler and Light Assault Gun weapons.

Developed from blueprints found in the tech mines of Viymese, the Sylva Autocannon is an adaptation of ground-based artillery systems and Actel proto-types. Thought to be a more sophisticated relative of the Heavy Mortar design, and similarly found a renewed role as a budget starship weapon. Commonly equipped by Metelson Industries vessels, and also popular on the open market for the frugal minded Starfarer.",Assault,,
light_maser_beam,WEAPON,"The Padent System is a direct upgrade from the Mining Laser. The Mining laser lacks in several areas for more volatile conditions where safe proximity with minimal contact to a hazard zone is required. Taking points from the Guardian PD system found on larger vessels and a modified Tactical Laser. This beam system is found often on Metelson vessels.

The Padent system was developed from taking smaller components to mimic the Paladin PD system. The Padent works using solenoidal polaron beam layering to produce a low-interference traction beam to keep objects from articulating in space from debris or explosions. While the discharaged polaron beam works to remove matter for the tractor to siphon towards the ship, or out of the Hazard Zone.  Mass arrays of the device tend to render objects immobile while in standard use. However, use in combat requires a cool-down of the system regardless of ship due to the processes involved with the beam convergence without damaging other systems from volatile overload. Though, restricted, they continue to offer some hindrance of movement.",Point Defense,,
guilmjnor,WEAPON,"Thrudgelmir is Metelson Industry's largest vessel for massive mining projects and defensive purposes when the need arises. This beam is called a Planet Cracker but, ""Planet Cracker"" is more of an exaggeration for marketing.  Gulimjnor however is intended to crack massive asteroids that normally would take many smaller lasers using the same principles as the Padent system, but on a larger scale.

The weapon is largely based on the Padent Beam's principles. As such it renders large masses still when at full power in general use. However in combat the beam loses much of its destructive capabilities that are normally used in mining operations. Despite this, the beam can be powered on briefly during combat to render an enemy vessel castrated with how the beam interacts with hull and shields.",,,
