name,id,tier,rarity,base value,range,damage/second,damage/shot,emp,impact,turn rate,OPs,ammo,ammo/sec,reload size,type,energy/shot,energy/second,chargeup,chargedown,burst size,burst delay,min spread,max spread,spread/shot,spread decay/sec,beam speed,proj speed,launch speed,flight time,proj hitpoints,autofireAccBonus,extraArcForAI,hints,tags,groupTag,tech/manufacturer,for weapon tooltip>>,primaryRoleStr,speedStr,trackingStr,turnRateStr,accuracyStr,customPrimary,customPrimaryHL,customAncillary,customAncillaryHL,noDPSInTooltip,number
Paradise's Shard Fragment,mimikko_kasutaria_torpedo_1,1,,50000,1000,,500,0,,,15,,,,HIGH_EXPLOSIVE,0,,0,0,1,,0,0,0,0,,1000,,,,,,SYSTEM,restricted,,Mimikko Tech,,,,,,,,,,,,1021.004
Blessed Guidance,mimikko_kasutariri_beam,1,,50000,1000,100,,50,,100,5,,,,ENERGY,,75,0.5,0.5,,,,,,,3000,,,,,,,,restricted,,Mimikko Tech,,Guidance,,,,,"Fire a guidance beam, it will guide light dust launched by {%s} to attack enemies","""Paradise's Shard""",,,,1021.005
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Magical Pulse Laser Cannon,mimikko_kurumi_autopulse,1,,150000,700,,150,,0,20,20,30,2,,ENERGY,150,,0.05,0.05,1,,0,10,1,5,,1000,,,,,,,restricted,,Mimikko Tech,,General,,,,,"Copy damage type from other weapons on this ship, whe the weapon is fired, the projectile have a randomly selected {%s} . The more weapon of a damage type exists on this ship, the more likely for that damage type to be selected.",Damage Type,,,,1020.005
Magical Pulse Laser_KT,mimikko_kurumi_autopulse_kt,1,,4500,700,,150,,0,20,20,30,2,,KINETIC,125,,0.05,0.05,1,,0,10,1,5,,1000,,,,,,SYSTEM,restricted,,Mimikko Tech,,General,,,,,,,,,,1020.006
Magical Pulse Laser_HE,mimikko_kurumi_autopulse_he,1,,4500,700,,150,,0,20,20,30,2,,HIGH_EXPLOSIVE,125,,0.05,0.05,1,,0,10,1,5,,1000,,,,,,SYSTEM,restricted,,Mimikko Tech,,General,,,,,,,,,,1020.007
Magical Pulse Laser_Frag,mimikko_kurumi_autopulse_fra,1,,4500,700,,150,,0,20,20,30,2,,FRAGMENTATION,125,,0.05,0.05,1,,0,10,1,5,,1000,,,,,,SYSTEM,restricted,,Mimikko Tech,,General,,,,,,,,,,1020.008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hellfire Shieldcore,mimikko_yurika_shield_2,1,,100000,100,1,,0,,360,20,,,,ENERGY,,500,0.05,0,1,8,,,,,3000,,,,,,,,restricted,,Mimikko Tech,,Reflector,,,,,Activate to gain {%s} damage reducation and shield damage reducation for 1 second,99% ,,,,1020.009
Infernal Shieldcore,mimikko_yurika_shield_1,1,,50000,500,1,,0,,360,10,,,,ENERGY,,0,0.05,0.05,,,,,,,3000,,,,,,,,restricted,,Mimikko Tech,,Shielding,,,,,Gradually gain {%s} damage reduction and shield damage reduction over 5 seconds. Continued use will overload this weapon and generate {%s} soft flux every second.,50% | 1500,,,,1020.010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diligent Arc Emitter,mimikko_miruku_pointer,1,,50000,300,1,,0,0,1,8,,,,ENERGY,,0,0.05,99999999,,,,,,,3000,,,,,,,PD,restricted,,Mimikko Tech,,Point Defence,,,,,"Cannot attack. When the ship is not controlled by the player, miruku will partially take over management of the flux system. This will provide {%s} flux dissipition in combat.

On active venting, the weapon will periodically strike enemy within {%s} with EMP arcs causing damage equal to {%s} of current flux and {%s} emp damage.",20 | weapon range | 0.5% | 100,,,,1020.011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Magical Pulse Cannon,mimikko_tpc_left,0,,100000,1000,,250,,0,0,,20,1,,ENERGY,150,,0,0.2,1,,0,10,2,5,,1000,,,,,,"SYSTEM,SHOW_IN_CODEX",,TPC_only,,,General,,,,,,,,,,1020.012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Magical Pulse Cannon,mimikko_tpc_right,0,,100000,1000,,250,,0,0,,20,1,,ENERGY,150,,0,0.2,1,,0,10,2,5,,1000,,,,,,"SYSTEM,SHOW_IN_CODEX",,TPC_only,,,General,,,,,,,,,,1020.013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nonona Magic,mimikko_nonona_weapon_1,0,,5000,1000,,200,10,0,0,0,,,,ENERGY,0,,0,0,,,0,0,0,0,,350,0,10,200,,,SYSTEM,restricted,,兽耳科技,,Point Defence,,,,,,,,,,1020.014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#微型脉冲,minipulser,3,,25000,500,,50,,1,50,8,20,2,10,KINETIC,50,,0.05,0.05,,,0,5,1,15,,1000,,,,,,,"kinetic9, omega, restricted",,未知,,反护盾,,,,,,,,,,0.5
#震荡中继器,shockrepeater,3,,20000,300,,50,200,0,100,7,,,,ENERGY,25,,0,0.5,1,,,,,,,10000,,,,,25,PD,"pd14, omega, restricted",,未知,,点防御,,,,完美,开火时向武器指向处最近的目标施放一道必定会命中的}EMP}电弧。,,,,,19.25
#裂隙长矛,riftlance,3,,30000,600,1000,,,0,20,9,,,,ENERGY,,1000,0.125,0.25,0.5,2,,,,,3200,,,,,,,,"energy11, beam10, omega, restricted",,未知,,普通,,,,,,,,,,29.1
#裂隙长矛布雷器,riftlance_minelayer,0,,,,,500,,25,,,,,,ENERGY,0,,,,1,,,,,,,0,0,20,1000,,,SYSTEM,,,未知,,,,,,,,,,,,38.5
#裂隙射线,riftbeam,3,,100000,600,150,,,0,100,15,,,,ENERGY,,150,0.1,0.1,,,,,,,2400,,,,,,,PD,"beam10, pd15, omega, restricted",,未知,,点防御,,,,,在光束途径之处生成以敌方导弹或战机为目标的时空裂隙。每一处裂隙可对附近造成最多{%s}的能量伤害。,200,,,,21
#裂隙射线布雷器,riftbeam_minelayer,0,,,,,200,,25,,,,,,ENERGY,0,,,,1,,,,,,,0,0,20,1000,,,SYSTEM,,,未知,,,,,,,,,,,,38.5
#低温喷射器,cryoflux,3,,100000,400,,75,,3,60,15,120,4,40,ENERGY,50,,,0.05,2,0.05,0,0,0,0,,500,,,,,,,"energy15, SR, omega, restricted",,未知,,普通,,,,,,,,,,
#低温冲击波,cryoblaster,3,,100000,600,,1400,,50,20,16,,,,FRAGMENTATION,500,,0,1,,,0,0,0,0,,750,,,,,,,"energy15, omega, restricted",,未知,,普通,,,,,,,,,,22.25
#粉碎者,disintegrator,3,,100000,700,,100,,25,20,14,,,,HIGH_EXPLOSIVE,200,,0,2,3,0.2,4,4,,,,700,,,,,,,"he18, omega, restricted",,未知,,反装甲,,,,分裂模式,每一发炮弹都会对装甲造成{%s}的额外伤害，该伤害会在{%s}秒内逐渐生效，且无视装甲减伤。,500 | 20,,,,22.25
#裂隙洪流发射极,riftcascade,3,,200000,1000,1000,,,0,7,30,,,,ENERGY,,3000,0.5,1,1,4,,,,,10000,,,,,,,,"energy22, beam17, LR, omega, restricted",,未知,,普通,,,,,在命中时产生时空裂隙。在近距离开火命中则会产生更多裂隙。每一处裂隙都会对附近目标造{%s}至{%s}的能量伤害。,750 | 1250,,,,29.1
#裂隙洪流发射极布雷器,riftcascade_minelayer,0,,,,,1000,,25,,,,,,ENERGY,0,,,,1,,,,,,,0,0,20,1000,,,SYSTEM,,,未知,,,,,,,,,,,,38.5
#不稳定粒子驱动器,vpdriver,3,,200000,800,,150,,10,20,30,30,3,15,KINETIC,150,,0.05,0.05,1,,0,10,1,10,,1000,,,,,,,"kinetic20, omega, restricted",,未知,,反护盾,,,,,投射物可能失去凝聚力并分散，最多达到{%s}的射程，而最少在达到{%s}的射程便会消失。,100% | 50%,,,,25
#现实干扰器,realitydisruptor,3,,250000,1000,,100,1500,10,5,30,,,,ENERGY,2000,,1,9,,,,,,,,300,0,100,3000,,,,"energy22, LR, omega, restricted",,未知,,压制,,,,,投射物在前进途中会持续向附近敌方目标放射{EMP}电弧。该武器所造成的伤害均为电弧产生，投射物本身不会造成任何伤害且会直接穿过障碍物。,,,,TRUE,25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#反物质 SRM 发射器,amsrm,3,,40000,1200,,1000,,15,50,7,3,0.05,,ENERGY,1000,,0,0.5,1,,0,0,0,0,,1000,200,3,250,,,"DO_NOT_AIM, DO_NOT_CONSERVE","utility8, missile9, strike7, omega, restricted",,未知,,反舰艇,极快,优秀,,,,,,,TRUE,10
#共鸣体 MRM 发射器,resonatormrm,3,,100000,2500,,250,,15,20,16,8,0.4,4,KINETIC,50,,0,1.25,4,0.25,0,0,0,,,400,200,10,250,,,"DO_NOT_AIM, DO_NOT_CONSERVE","missile15, strike11, omega, restricted",,未知,,反护盾,快,优秀,,,,,,,,12
#裂隙鱼雷发射器,rifttorpedo,3,,500000,2000,,6000,,75,10,30,1,0.05,,ENERGY,6000,,0,1,1,,0,0,0,0,,200,100,15,2000,,,"STRIKE, DO_NOT_AIM","strike20, missile20, omega, restricted",,未知,,追踪鱼雷,慢,优秀,,,,,,,TRUE,9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32
#拦截光束,interdictorbeam,2,,1000,700,0,,,100,15,5,,,,ENERGY,,100,0.5,1,,,,,,,2400,,,,,,,SYSTEM,,,,,,,,,,,,,,,33
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35
#罐式高射炮,canister_flak,,,,200,,200,,,,,,0,,HIGH_EXPLOSIVE,0,0,0,0.1,5,0.5,150,150,0,0,,50,200,2,100,,,SYSTEM,,,,,,,,,,,,,,,35.5
#Flare Launcher 1,flarelauncher1,,,,400,,10,100,,,,,0,,ENERGY,0,0,0,0.1,10,0.1,60,60,0,0,,150,300,3,1,,,SYSTEM,,,,,,,,,,,,,,,36
#诱饵发射器,flarelauncher2,,,,200,,10,0,,,,,0,,ENERGY,0,0,0,0.1,3,0.4,30,30,0,0,,200,100,5,500,,,SYSTEM,,,,,,,,,,,,,,,37
#诱饵发射器 (单发),flarelauncher21,,,,200,,10,0,,,,,0,,ENERGY,0,0,0,0.1,1,,30,30,0,0,,200,100,5,500,,,SYSTEM,,,,,,,,,,,,,,,37
#追踪热诱弹发射器,flarelauncher3,,,,500,,10,400,,,,,0,,ENERGY,0,0,0,0.1,3,0.1,90,90,0,0,,400,200,7,1,,,SYSTEM,,,,,,,,,,,,,,,38
#光尘发射器,motelauncher,,,,500,,1,1500,,,,,0,,ENERGY,0,0,0,0.1,1,,30,30,0,0,,400,200,10000,500,,,SYSTEM,,,,,,,,,,,,,,,38.25
#光尘发射器,motelauncher_hf,,,,500,,300,1500,,,,,0,,ENERGY,0,0,0,0.1,1,,30,30,0,0,,400,200,10000,500,,,SYSTEM,,,,,,,,,,,,,,,38.26
#感应空雷,minelayer1,0,,200000,1000,,2000,,25,30,12,30,,,HIGH_EXPLOSIVE,0,,0,3,1,,0,0,0,0,,50,50,20,500,,,SYSTEM,,,,,,,,,,,,,,,38.5
#重型感应空雷,minelayer2,0,,200000,1000,,2000,,25,30,12,30,,,HIGH_EXPLOSIVE,0,,0,3,1,,0,0,0,0,,50,50,20,500,,,SYSTEM,,,,,,,,,,,,,,,38.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39
#热脉冲加农炮,tpc,0,,100000,1000,,250,,0,0,,20,1,,ENERGY,150,,0,0.2,1,,0,10,2,5,,1000,,,,,,"SYSTEM,SHOW_IN_CODEX",,TPC_only,,,普通,,,,,,,,,,40
#终结者导弹改装,terminator_missile,3,,0,1500,,1200,600,200,0,0,1,,,ENERGY,0,,0,1,1,,0,0,0,0,,400,0,10,100000,,,"DIRECT_AIM, SYSTEM",restricted,,,,导弹,快,普通,,,,,,,TRUE,41
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42
#碟形传感器,sensordish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYSTEM,,,,,,,,,,,,,,,43
#红色信号灯,blinker_red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYSTEM,,,,,,,,,,,,,,,44
#绿色信号灯,blinker_green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYSTEM,,,,,,,,,,,,,,,45
#灯-水牛,lights_buffalo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYSTEM,,,,,,,,,,,,,,,46
#灯-猎犬,lights_hound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYSTEM,,,,,,,,,,,,,,,47
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73
