id,type,frame,magnitude,map,path
ii_module_strut,ship,,,material,graphics/imperium/material/ships/station/ii_module_strut_material.png
ii_module_strutshort,ship,,,material,graphics/imperium/material/ships/station/ii_module_strutshort_material.png
ii_module_superbastion,ship,,,material,graphics/imperium/material/ships/station/ii_module_superbastion_material.png
ii_module_supercitadel,ship,,,material,graphics/imperium/material/ships/station/ii_module_supercitadel_material.png
ii_module_support,ship,,,material,graphics/imperium/material/ships/station/ii_module_support_material.png
ii_olympus,ship,,,material,graphics/imperium/material/ships/olympus/ii_olympus_material.png
ii_olympus_armor,ship,,,material,graphics/imperium/material/ships/olympus/ii_olympus_armor_material.png
ii_olympus_targeting,ship,,,material,graphics/imperium/material/ships/olympus/ii_olympus_targeting_material.png
ii_olympus_elite,ship,,,material,graphics/imperium/material/ships/olympus/ii_olympus_elite_material.png
ii_praetorian,ship,,,material,graphics/imperium/material/ships/praetorian/ii_praetorian_material.png
ii_praetorian_armor,ship,,,material,graphics/imperium/material/ships/praetorian/ii_praetorian_armor_material.png
ii_praetorian_targeting,ship,,,material,graphics/imperium/material/ships/praetorian/ii_praetorian_targeting_material.png
ii_praetorian_elite,ship,,,material,graphics/imperium/material/ships/praetorian/ii_praetorian_elite_material.png
ii_princeps,ship,,,material,graphics/imperium/material/ships/princeps/ii_princeps_material.png
ii_princeps_armor,ship,,,material,graphics/imperium/material/ships/princeps/ii_princeps_armor_material.png
ii_princeps_targeting,ship,,,material,graphics/imperium/material/ships/princeps/ii_princeps_targeting_material.png
ii_princeps_elite,ship,,,material,graphics/imperium/material/ships/princeps/ii_princeps_elite_material.png
ii_scutum,ship,,,material,graphics/imperium/material/ships/fighter/ii_scutum_material.png
ii_sebastos,ship,,,material,graphics/imperium/material/ships/sebastos/ii_sebastos_material.png
ii_sebastos_armor,ship,,,material,graphics/imperium/material/ships/sebastos/ii_sebastos_armor_material.png
ii_sebastos_targeting,ship,,,material,graphics/imperium/material/ships/sebastos/ii_sebastos_targeting_material.png
ii_sebastos_elite,ship,,,material,graphics/imperium/material/ships/sebastos/ii_sebastos_elite_material.png
ii_sectator,ship,,,material,graphics/imperium/material/ships/fighter/ii_sectator_material.png
ii_station1,ship,,,material,graphics/imperium/material/ships/station/ii_station_material.png
ii_station2,ship,,,material,graphics/imperium/material/ships/station/ii_station_material.png
ii_station3,ship,,,material,graphics/imperium/material/ships/station/ii_station_material.png
ii_station4,ship,,,material,graphics/imperium/material/ships/station/ii_station_material.png
ii_titan,ship,,,material,graphics/imperium/material/ships/titan/ii_titan00_material.png
ii_titan_armor,ship,,,material,graphics/imperium/material/ships/titan/ii_titan01_material.png
ii_titan_armor_armor,ship,,,material,graphics/imperium/material/ships/titan/ii_titan01_material.png
ii_titan_targeting,ship,,,material,graphics/imperium/material/ships/titan/ii_titan02_material.png
ii_titan_targeting_targeting,ship,,,material,graphics/imperium/material/ships/titan/ii_titan02_material.png
ii_titan_elite,ship,,,material,graphics/imperium/material/ships/titan/ii_titan03_material.png
ii_titan_elite_elite,ship,,,material,graphics/imperium/material/ships/titan/ii_titan03_material.png
ii_titan_armor_door,ship,,,material,graphics/imperium/material/ships/titan/ii_titan_armor_door01_material.png
ii_titan_targeting_door,ship,,,material,graphics/imperium/material/ships/titan/ii_titan_targeting_door01_material.png
ii_tribunal,ship,,,material,graphics/imperium/material/ships/station/ii_tribunal_material.png
ii_vicarius,ship,,,material,graphics/imperium/material/ships/fighter/ii_vicarius_material.png
ii_boss_dominus,ship,,,material,graphics/imperium/material/ships/boss/ii_boss_yamato_material.png
ii_boss_titanx,ship,,,material,graphics/imperium/material/ships/boss/ii_boss_titanx_material.png
ii_adamas,ship,,1,normal,graphics/imperium/normal/ships/adamas/ii_adamas_normal.png
ii_adamas_armor,ship,,1,normal,graphics/imperium/normal/ships/adamas/ii_adamas_armor_normal.png
ii_adamas_targeting,ship,,1,normal,graphics/imperium/normal/ships/adamas/ii_adamas_targeting_normal.png
ii_adamas_elite,ship,,1,normal,graphics/imperium/normal/ships/adamas/ii_adamas_elite_normal.png
ii_barrus,ship,,1,normal,graphics/imperium/normal/ships/barrus/ii_barrus_normal.png
ii_barrus_armor,ship,,1,normal,graphics/imperium/normal/ships/barrus/ii_barrus_armor_normal.png
ii_barrus_targeting,ship,,1,normal,graphics/imperium/normal/ships/barrus/ii_barrus_targeting_normal.png
ii_barrus_elite,ship,,1,normal,graphics/imperium/normal/ships/barrus/ii_barrus_elite_normal.png
ii_basileus,ship,,1,normal,graphics/imperium/normal/ships/basileus/ii_basileus_normal.png
ii_basileus_armor,ship,,1,normal,graphics/imperium/normal/ships/basileus/ii_basileus_armor_normal.png
ii_basileus_targeting,ship,,1,normal,graphics/imperium/normal/ships/basileus/ii_basileus_targeting_normal.png
ii_basileus_elite,ship,,1,normal,graphics/imperium/normal/ships/basileus/ii_basileus_elite_normal.png
ii_caesar,ship,,1,normal,graphics/imperium/normal/ships/caesar/ii_caesar_normal.png
ii_caesar_armor,ship,,1,normal,graphics/imperium/normal/ships/caesar/ii_caesar_armor_normal.png
ii_caesar_targeting,ship,,1,normal,graphics/imperium/normal/ships/caesar/ii_caesar_targeting_normal.png
ii_caesar_elite,ship,,1,normal,graphics/imperium/normal/ships/caesar/ii_caesar_elite_normal.png
ii_carnifex,ship,,1,normal,graphics/imperium/normal/ships/fighter/ii_carnifex_normal.png
ii_carrum,ship,,1,normal,graphics/imperium/normal/ships/carrum/ii_carrum_normal.png
ii_carrum_armor,ship,,1,normal,graphics/imperium/normal/ships/carrum/ii_carrum_armor_normal.png
ii_carrum_targeting,ship,,1,normal,graphics/imperium/normal/ships/carrum/ii_carrum_targeting_normal.png
ii_carrum_elite,ship,,1,normal,graphics/imperium/normal/ships/carrum/ii_carrum_elite_normal.png
ii_clypeus,ship,,1,normal,graphics/imperium/normal/ships/station/ii_clypeus_normal.png
ii_decurion,ship,,1,normal,graphics/imperium/normal/ships/decurion/ii_decurion_normal.png
ii_decurion_armor,ship,,1,normal,graphics/imperium/normal/ships/decurion/ii_decurion_armor_normal.png
ii_decurion_targeting,ship,,1,normal,graphics/imperium/normal/ships/decurion/ii_decurion_targeting_normal.png
ii_decurion_elite,ship,,1,normal,graphics/imperium/normal/ships/decurion/ii_decurion_elite_normal.png
ii_dictator,ship,,1,normal,graphics/imperium/normal/ships/dictator/ii_dictator_normal.png
ii_dictator_armor,ship,,1,normal,graphics/imperium/normal/ships/dictator/ii_dictator_armor_normal.png
ii_dictator_targeting,ship,,1,normal,graphics/imperium/normal/ships/dictator/ii_dictator_targeting_normal.png
ii_dictator_elite,ship,,1,normal,graphics/imperium/normal/ships/dictator/ii_dictator_elite_normal.png
ii_dominus,ship,,1,normal,graphics/imperium/normal/ships/dominus/ii_dominus_normal.png
ii_dominus_armor,ship,,1,normal,graphics/imperium/normal/ships/dominus/ii_dominus_armor_normal.png
ii_dominus_targeting,ship,,1,normal,graphics/imperium/normal/ships/dominus/ii_dominus_targeting_normal.png
ii_dominus_elite,ship,,1,normal,graphics/imperium/normal/ships/dominus/ii_dominus_elite_normal.png
ii_draconarius,ship,,1,normal,graphics/imperium/normal/ships/fighter/ii_draconarius_normal.png
ii_flamen,ship,,1,normal,graphics/imperium/normal/ships/fighter/ii_flamen_normal.png
ii_inferna,ship,,1,normal,graphics/imperium/normal/ships/fighter/ii_inferna_normal.png
ii_interrex,ship,,1,normal,graphics/imperium/normal/ships/interrex/ii_interrex_normal.png
ii_interrex_armor,ship,,1,normal,graphics/imperium/normal/ships/interrex/ii_interrex_armor_normal.png
ii_interrex_targeting,ship,,1,normal,graphics/imperium/normal/ships/interrex/ii_interrex_targeting_normal.png
ii_interrex_elite,ship,,1,normal,graphics/imperium/normal/ships/interrex/ii_interrex_elite_normal.png
ii_triarius,ship,,1,normal,graphics/imperium/normal/ships/triarius/ii_triarius_normal.png
ii_triarius_armor,ship,,1,normal,graphics/imperium/normal/ships/triarius/ii_triarius_armor_normal.png
ii_triarius_targeting,ship,,1,normal,graphics/imperium/normal/ships/triarius/ii_triarius_targeting_normal.png
ii_triarius_elite,ship,,1,normal,graphics/imperium/normal/ships/triarius/ii_triarius_elite_normal.png
ii_ixon,ship,,1,normal,graphics/imperium/normal/ships/ixon/ii_ixon_normal.png
ii_ixon_armor,ship,,1,normal,graphics/imperium/normal/ships/ixon/ii_ixon_armor_normal.png
ii_ixon_targeting,ship,,1,normal,graphics/imperium/normal/ships/ixon/ii_ixon_targeting_normal.png
ii_ixon_elite,ship,,1,normal,graphics/imperium/normal/ships/ixon/ii_ixon_elite_normal.png
ii_legionary,ship,,1,normal,graphics/imperium/normal/ships/legionary/ii_legionary_normal.png
ii_legionary_armor,ship,,1,normal,graphics/imperium/normal/ships/legionary/ii_legionary_armor_normal.png
ii_legionary_targeting,ship,,1,normal,graphics/imperium/normal/ships/legionary/ii_legionary_targeting_normal.png
ii_legionary_elite,ship,,1,normal,graphics/imperium/normal/ships/legionary/ii_legionary_elite_normal.png
ii_libritor,ship,,1,normal,graphics/imperium/normal/ships/libritor/ii_libritor_normal.png
ii_libritor_armor,ship,,1,normal,graphics/imperium/normal/ships/libritor/ii_libritor_armor_normal.png
ii_libritor_targeting,ship,,1,normal,graphics/imperium/normal/ships/libritor/ii_libritor_targeting_normal.png
ii_libritor_elite,ship,,1,normal,graphics/imperium/normal/ships/libritor/ii_libritor_elite_normal.png
ii_lynx,ship,,1,normal,graphics/imperium/normal/ships/lynx/ii_lynx_normal.png
ii_lynx_armor,ship,,1,normal,graphics/imperium/normal/ships/lynx/ii_lynx_armor_normal.png
ii_lynx_targeting,ship,,1,normal,graphics/imperium/normal/ships/lynx/ii_lynx_targeting_normal.png
ii_lynx_elite,ship,,1,normal,graphics/imperium/normal/ships/lynx/ii_lynx_elite_normal.png
ii_matriarch,ship,,1,normal,graphics/imperium/normal/ships/matriarch/ii_matriarch_normal.png
ii_matriarch_armor,ship,,1,normal,graphics/imperium/normal/ships/matriarch/ii_matriarch_armor_normal.png
ii_matriarch_targeting,ship,,1,normal,graphics/imperium/normal/ships/matriarch/ii_matriarch_targeting_normal.png
ii_matriarch_elite,ship,,1,normal,graphics/imperium/normal/ships/matriarch/ii_matriarch_elite_normal.png
ii_maximus,ship,,1,normal,graphics/imperium/normal/ships/maximus/ii_maximus_normal.png
ii_maximus_armor,ship,,1,normal,graphics/imperium/normal/ships/maximus/ii_maximus_armor_normal.png
ii_maximus_targeting,ship,,1,normal,graphics/imperium/normal/ships/maximus/ii_maximus_targeting_normal.png
ii_maximus_elite,ship,,1,normal,graphics/imperium/normal/ships/maximus/ii_maximus_elite_normal.png
ii_module_armor_left,ship,,1,normal,graphics/imperium/normal/ships/station/ii_module_armor_left_normal.png
ii_module_armor_leftbig_heavy,ship,,1,normal,graphics/imperium/normal/ships/station/ii_module_armor_leftbig_normal.png
ii_module_armor_leftsmall,ship,,1,normal,graphics/imperium/normal/ships/station/ii_module_armor_leftsmall_normal.png
ii_module_armor_right,ship,,1,normal,graphics/imperium/normal/ships/station/ii_module_armor_right_normal.png
ii_module_armor_rightbig_heavy,ship,,1,normal,graphics/imperium/normal/ships/station/ii_module_armor_rightbig_normal.png
ii_module_armor_rightsmall,ship,,1,normal,graphics/imperium/normal/ships/station/ii_module_armor_rightsmall_normal.png
ii_module_armor_straight,ship,,1,normal,graphics/imperium/normal/ships/station/ii_module_armor_straight_normal.png
ii_module_bastion,ship,,1,normal,graphics/imperium/normal/ships/station/ii_module_bastion_normal.png
ii_module_citadel,ship,,1,normal,graphics/imperium/normal/ships/station/ii_module_citadel_normal.png
ii_module_combat,ship,,1,normal,graphics/imperium/normal/ships/station/ii_module_combat_normal.png
ii_module_drone,ship,,1,normal,graphics/imperium/blank.png
ii_module_strut,ship,,1,normal,graphics/imperium/normal/ships/station/ii_module_strut_normal.png
ii_module_strutshort,ship,,1,normal,graphics/imperium/normal/ships/station/ii_module_strutshort_normal.png
ii_module_superbastion,ship,,1,normal,graphics/imperium/normal/ships/station/ii_module_superbastion_normal.png
ii_module_supercitadel,ship,,1,normal,graphics/imperium/normal/ships/station/ii_module_supercitadel_normal.png
ii_module_support,ship,,1,normal,graphics/imperium/normal/ships/station/ii_module_support_normal.png
ii_olympus,ship,,1,normal,graphics/imperium/normal/ships/olympus/ii_olympus_normal.png
ii_olympus_armor,ship,,1,normal,graphics/imperium/normal/ships/olympus/ii_olympus_armor_normal.png
ii_olympus_targeting,ship,,1,normal,graphics/imperium/normal/ships/olympus/ii_olympus_targeting_normal.png
ii_olympus_elite,ship,,1,normal,graphics/imperium/normal/ships/olympus/ii_olympus_elite_normal.png
ii_praetorian,ship,,1,normal,graphics/imperium/normal/ships/praetorian/ii_praetorian_normal.png
ii_praetorian_armor,ship,,1,normal,graphics/imperium/normal/ships/praetorian/ii_praetorian_armor_normal.png
ii_praetorian_targeting,ship,,1,normal,graphics/imperium/normal/ships/praetorian/ii_praetorian_targeting_normal.png
ii_praetorian_elite,ship,,1,normal,graphics/imperium/normal/ships/praetorian/ii_praetorian_elite_normal.png
ii_princeps,ship,,1,normal,graphics/imperium/normal/ships/princeps/ii_princeps_normal.png
ii_princeps_armor,ship,,1,normal,graphics/imperium/normal/ships/princeps/ii_princeps_armor_normal.png
ii_princeps_targeting,ship,,1,normal,graphics/imperium/normal/ships/princeps/ii_princeps_targeting_normal.png
ii_princeps_elite,ship,,1,normal,graphics/imperium/normal/ships/princeps/ii_princeps_elite_normal.png
ii_scutum,ship,,1,normal,graphics/imperium/normal/ships/fighter/ii_scutum_normal.png
ii_sebastos,ship,,1,normal,graphics/imperium/normal/ships/sebastos/ii_sebastos_normal.png
ii_sebastos_armor,ship,,1,normal,graphics/imperium/normal/ships/sebastos/ii_sebastos_armor_normal.png
ii_sebastos_targeting,ship,,1,normal,graphics/imperium/normal/ships/sebastos/ii_sebastos_targeting_normal.png
ii_sebastos_elite,ship,,1,normal,graphics/imperium/normal/ships/sebastos/ii_sebastos_elite_normal.png
ii_sectator,ship,,1,normal,graphics/imperium/normal/ships/fighter/ii_sectator_normal.png
ii_station1,ship,,1,normal,graphics/imperium/normal/ships/station/ii_station_normal.png
ii_station2,ship,,1,normal,graphics/imperium/normal/ships/station/ii_station_normal.png
ii_station3,ship,,1,normal,graphics/imperium/normal/ships/station/ii_station_normal.png
ii_station4,ship,,1,normal,graphics/imperium/normal/ships/station/ii_station_normal.png
ii_titan,ship,,1,normal,graphics/imperium/normal/ships/titan/ii_titan00_normal.png
ii_titan_armor,ship,,1,normal,graphics/imperium/normal/ships/titan/ii_titan01_normal.png
ii_titan_armor_armor,ship,,1,normal,graphics/imperium/normal/ships/titan/ii_titan01_normal.png
ii_titan_targeting,ship,,1,normal,graphics/imperium/normal/ships/titan/ii_titan02_normal.png
ii_titan_targeting_targeting,ship,,1,normal,graphics/imperium/normal/ships/titan/ii_titan02_normal.png
ii_titan_elite,ship,,1,normal,graphics/imperium/normal/ships/titan/ii_titan03_normal.png
ii_titan_elite_elite,ship,,1,normal,graphics/imperium/normal/ships/titan/ii_titan03_normal.png
ii_titan_armor_door,ship,,1,normal,graphics/imperium/normal/ships/titan/ii_titan_armor_door01_normal.png
ii_titan_targeting_door,ship,,1,normal,graphics/imperium/normal/ships/titan/ii_titan_targeting_door01_normal.png
ii_tribunal,ship,,1,normal,graphics/imperium/normal/ships/station/ii_tribunal_normal.png
ii_vicarius,ship,,1,normal,graphics/imperium/normal/ships/fighter/ii_vicarius_normal.png
ii_boss_dominus,ship,,1,normal,graphics/imperium/normal/ships/boss/ii_boss_yamato_normal.png
ii_boss_titanx,ship,,1,normal,graphics/imperium/normal/ships/boss/ii_boss_titanx_normal.png
ii_adamas,ship,,,surface,graphics/imperium/surface/ships/adamas/ii_adamas_surface.png
ii_adamas_armor,ship,,,surface,graphics/imperium/surface/ships/adamas/ii_adamas_armor_surface.png
ii_adamas_targeting,ship,,,surface,graphics/imperium/surface/ships/adamas/ii_adamas_targeting_surface.png
ii_adamas_elite,ship,,,surface,graphics/imperium/surface/ships/adamas/ii_adamas_elite_surface.png
ii_barrus,ship,,,surface,graphics/imperium/surface/ships/barrus/ii_barrus_surface.png
ii_barrus_armor,ship,,,surface,graphics/imperium/surface/ships/barrus/ii_barrus_armor_surface.png
ii_barrus_targeting,ship,,,surface,graphics/imperium/surface/ships/barrus/ii_barrus_targeting_surface.png
ii_barrus_elite,ship,,,surface,graphics/imperium/surface/ships/barrus/ii_barrus_elite_surface.png
ii_basileus,ship,,,surface,graphics/imperium/surface/ships/basileus/ii_basileus_surface.png
ii_basileus_armor,ship,,,surface,graphics/imperium/surface/ships/basileus/ii_basileus_armor_surface.png
ii_basileus_targeting,ship,,,surface,graphics/imperium/surface/ships/basileus/ii_basileus_targeting_surface.png
ii_basileus_elite,ship,,,surface,graphics/imperium/surface/ships/basileus/ii_basileus_elite_surface.png
ii_caesar,ship,,,surface,graphics/imperium/surface/ships/caesar/ii_caesar_surface.png
ii_caesar_armor,ship,,,surface,graphics/imperium/surface/ships/caesar/ii_caesar_armor_surface.png
ii_caesar_targeting,ship,,,surface,graphics/imperium/surface/ships/caesar/ii_caesar_targeting_surface.png
ii_caesar_elite,ship,,,surface,graphics/imperium/surface/ships/caesar/ii_caesar_elite_surface.png
ii_carnifex,ship,,,surface,graphics/imperium/surface/ships/fighter/ii_carnifex_surface.png
ii_carrum,ship,,,surface,graphics/imperium/surface/ships/carrum/ii_carrum_surface.png
ii_carrum_armor,ship,,,surface,graphics/imperium/surface/ships/carrum/ii_carrum_armor_surface.png
ii_carrum_targeting,ship,,,surface,graphics/imperium/surface/ships/carrum/ii_carrum_targeting_surface.png
ii_carrum_elite,ship,,,surface,graphics/imperium/surface/ships/carrum/ii_carrum_elite_surface.png
ii_clypeus,ship,,,surface,graphics/imperium/surface/ships/station/ii_clypeus_surface.png
ii_decurion,ship,,,surface,graphics/imperium/surface/ships/decurion/ii_decurion_surface.png
ii_decurion_armor,ship,,,surface,graphics/imperium/surface/ships/decurion/ii_decurion_armor_surface.png
ii_decurion_targeting,ship,,,surface,graphics/imperium/surface/ships/decurion/ii_decurion_targeting_surface.png
ii_decurion_elite,ship,,,surface,graphics/imperium/surface/ships/decurion/ii_decurion_elite_surface.png
ii_dictator,ship,,,surface,graphics/imperium/surface/ships/dictator/ii_dictator_surface.png
ii_dictator_armor,ship,,,surface,graphics/imperium/surface/ships/dictator/ii_dictator_armor_surface.png
ii_dictator_targeting,ship,,,surface,graphics/imperium/surface/ships/dictator/ii_dictator_targeting_surface.png
ii_dictator_elite,ship,,,surface,graphics/imperium/surface/ships/dictator/ii_dictator_elite_surface.png
ii_dominus,ship,,,surface,graphics/imperium/surface/ships/dominus/ii_dominus_surface.png
ii_dominus_armor,ship,,,surface,graphics/imperium/surface/ships/dominus/ii_dominus_armor_surface.png
ii_dominus_targeting,ship,,,surface,graphics/imperium/surface/ships/dominus/ii_dominus_targeting_surface.png
ii_dominus_elite,ship,,,surface,graphics/imperium/surface/ships/dominus/ii_dominus_elite_surface.png
ii_draconarius,ship,,,surface,graphics/imperium/surface/ships/fighter/ii_draconarius_surface.png
ii_flamen,ship,,,surface,graphics/imperium/surface/ships/fighter/ii_flamen_surface.png
ii_inferna,ship,,,surface,graphics/imperium/surface/ships/fighter/ii_inferna_surface.png
ii_interrex,ship,,,surface,graphics/imperium/surface/ships/interrex/ii_interrex_surface.png
ii_interrex_armor,ship,,,surface,graphics/imperium/surface/ships/interrex/ii_interrex_armor_surface.png
ii_interrex_targeting,ship,,,surface,graphics/imperium/surface/ships/interrex/ii_interrex_targeting_surface.png
ii_interrex_elite,ship,,,surface,graphics/imperium/surface/ships/interrex/ii_interrex_elite_surface.png
ii_triarius,ship,,,surface,graphics/imperium/surface/ships/triarius/ii_triarius_surface.png
ii_triarius_armor,ship,,,surface,graphics/imperium/surface/ships/triarius/ii_triarius_armor_surface.png
ii_triarius_targeting,ship,,,surface,graphics/imperium/surface/ships/triarius/ii_triarius_targeting_surface.png
ii_triarius_elite,ship,,,surface,graphics/imperium/surface/ships/triarius/ii_triarius_elite_surface.png
ii_ixon,ship,,,surface,graphics/imperium/surface/ships/ixon/ii_ixon_surface.png
ii_ixon_armor,ship,,,surface,graphics/imperium/surface/ships/ixon/ii_ixon_armor_surface.png
