id,type,text1,text2,text3,notes
mm_kuzuryu,SHIP,"Musashi Manufactorum vows never to design an AI-integrated ship with a Rubioplasmic Reactor again after [REDACTED]'s betrayal. However, when an extraterrestrial invasion begins in the 26th Old-Earth Century, they are forced to devise novel solutions for their own survival. Kuzuryu's Off-Hull-Rubioplasmic Reactor is their solution. The ship is designed with restricted main turret arcs to limit its function, limiting its user for other roles and making it more manageable if necessary. The design is derived from Iowa class battleship of the Old Earth.

The Off-Hull-Rubioplasmic Reactor, as the name suggests, is a reactor built outside the hull with an integrated AI socket. The Off-Hull restricted AI control to only armaments, lowering the risk of corruption inside the vessel. This causes visible Rubionplasmic tendrils to form around power channels running the length of the ship. The ship system incorporates the well-known Musashi Super Feeder, which accelerates the fire rate and lowers the flux cost of all ballistic weapons, and the hull incorporates an advanced Musashi's targeting computer.",,,
mm_watatsumi,SHIP,"Watatsumi class is a heavy cruiser designed to provide auxiliary support to the larger capital. Richelieu from the Old Earth inspired the design. Its frontal focus firepower is more versatile than Amaterasu's broadside focus. Aside from frontal focus main turrets, there are numerous point defense options. The ship system includes the well-known Musashi Super Feeder, which accelerates fire rate and lowers flux cost of all ballistic weapons, and the hull includes the Advance Targeting Core. It has heavy armor, a fast top speed, and excellent flux management. There is also a fighter hangar for ground operations.",,,
,,,,,
mm_moreya,SHIP,"Moreya class is the latest design of cruiser derived from King George V class baattleship of the Old Earth. Struggling to find safe way to utilize Rubio-AI control system, Musashi's scientists and engineers turn to engine design. What they came up with is a Off-Hull-Rubioplasmic-Engines. The Rubion Crystal with sub-atomic fusion power drive provide this engines with unparallel speed to mass ratio. As a prototype to test he engines, the armaments option is limited which result in Moreya having large space for cargo, fuel, and personel. To utilize those extra spaces, marine berths are installed together with three pairs of storm locks to allows for quick deployments of exo-suited marine squads.",,,
mm_kajin,SHIP,Kajin class is a next push to integrate Off-Hull-Rubioplasmic-Reactor after the success with Kuzuryu. It features more advance version of Off-Hull-Rubionplasmic-Reactors which results in less visible Rubionplasmic tendrils along the length of the ship. Together with Off-Hull-Rubioplasmic-Engines to provide strong drives. This cruiser is designed to provide moderate fire support from the outer edge of the main fleet. Its versatile loadout allows it to fill different roles as vanguard/hunter destroyer. The ship system is embedded with the famous Musashi Super Feeder which accelerates fire rate and reduces flux cost of all ballistic weapons and the hull is embedded with advance Musashi's targeting computer.,,,
mm_hachiman,SHIP,"Hachiman class is a defensive-focused ship with high armor, low speed, but high maneuverability. Its design is loosely derived from Warspite from the Old Earth. It boasts plenty of medium mounts that can be fitted for eithe defensive or offensive purposes. Usually fit with 7 Kitsune Flak Batteries, Hachiman promised to greet any foes with hailstorm of fire. Despite the lack large mount sockets, it can provide more than enough offensive capability with the right set up.",,,
mm_gongen,SHIP,Gongen class is a well-round cruiser designed to fill the bulk of Musashi Manufactorum Navy. Its design is derived from Nikolai I of the Old Earth. The ship features moderate firepower with advance targeting core and Musashi special ammo feeder. It also houses a small vertical launch fighter bay for additional support or groung operation.,,,
,,,,,
mm_kisshoten,SHIP,"Kisshoten class is a patrol and area control ship. Its design is derived from Normandy from the Old Earth. It houses three medium battery mounts that provide versatility for it to be use in either defensive or offensive role. The ship system is embedded with the famous Musashi Super Feeder which accelerates fire rate and reduces flux cost of all ballistic weapons. It has heavy armor, good top speed, and well-round flux management.",,,
mm_nesaku,SHIP,Nesaku class is a utility destroyer with two medium mounts as its main armaments. The ship feature a built-in Integrated Targeting Unit and Musashi Manufactorum's super feeder to enhance its offensive capability. Both systems leave only little room for point defense results in only two small turret mount points for self-defense.,,,
mm_kojin,SHIP,Kojin class is a small artillery ship with a large battery as its main armament. It features a more modern layout compared to the rest of Musashi Manufactorum's designs. The design focuses on its main armament with little for anything else.,,,
,,,,,
mm_hoderi,SHIP,Hoderi class follow the design of a monitor craft. It is more like a mobile defense system than a frigate. The ship is designed to fill gaps within the fleet with as little cost as possible.,,,
mm_idaten,SHIP,"Idaten class is a military yacht designed with a focus on frontal fire power. It has extreme speed but mediocre agility. A medium mount helps it stand out for the frigate its size. Although small and fragile, its fire power is not to be underestimated.",,,
,,,,,
mm_ebisu,SHIP,Ebisu class is a state of the art logistic ship designed to fill the main logistic role of Musashi's fleet. The design adapted Moreya's Off-Hull-Rubioplasmic Engines as a main drive. This have the ship more cargo space compared to other cargo-hauler of similar size. The hull also features quick launch hatch to act as semi carrier in times of need. But be aware that the fragile hull is not made for combat at all.,,,
mm_ebisu_m,SHIP,"Ebisu class is a state of the art logistic ship designed to fill the main logistic role of Musashi's fleet. The design adapted Moreya's Off-Hull-Rubioplasmic Engines as a main drive. This have the ship more cargo space compared to other cargo-hauler of similar size. The hull also features quick launch hatch to act as semi carrier in times of need. But be aware that the fragile hull is not made for combat at all. In this medium version, the hull is expanded to house more cargo and fighter bays.",,,
mm_ebisu_s,SHIP,"Ebisu class is a state of the art logistic ship designed to fill the main logistic role of Musashi's fleet. The design adapted Moreya's Off-Hull-Rubioplasmic Engines as a main drive. This have the ship more cargo space compared to other cargo-hauler of similar size. The hull also features quick launch hatch to act as semi carrier in times of need. But be aware that the fragile hull is not made for combat at all. In this large version, the hull is expanded even further from the Ebisu Medium to house more cargo and fighter bays.",,,
,,,,,
mm_fighter_jizo,SHIP,"Jizo Fighter took the design from the ancient sky-faring machine dated back to the 'old Earth's war. The design features well-round mobility, flux, and armor. Its features two Ibitsu wards and an annihilator missile launcher.",,,
mm_bomber_jizo,SHIP,"Jizo Bomber took the design from the ancient sky-faring machine dated back to the 'old Earth's war. The armor is removed for the reaper launch system. This results in less mobility, flux and armor compare to its fighter counterpart. It is kitted with ttwin rubion torpedos launcher.",,,
mm_support_kappa,SHIP,Kappa is a support craft that isn't really a craft. Designed to work as an extra point defense system for carriers. The Kappa features top and bottom mount PD with an extended range. It has high flux capacity but low hull and armor.,,,
mm_bushi_interceptor,SHIP,Bushi is an elite space marines from Musashi Manufactorum. Who needs a fighter when you can get an elite marine in a spacesuit? Each marine is equipped with an exo-spacesuit and a light machine gun. The suit's downsized fighter engine offers extreme power to weight ratio and speed.,,,
,,,,,
mm_omegagun,WEAPON,"Enenra Wrath Battery is an ancient weapon that predates the Foundation of Forges era. A simple atomic accelerator gun, it fires titanium shells at extreme speeds. Each shell is packed to the brim with rubium-based explosives. Despite the advancements in defence technology, an enemy training this primitive arrangement at one's ship is still a valid cause for concern.",,,
mm_goldendome,WEAPON,"The Jabakuri Golden Cage is not a standalone weapon, but rather an extension of the Enenra Wrath Battery. This ancient weapon is tailored to for mount as an extension above the main battery. Its four-barrel anti-aircraft array allows it to fend off any small threat in the ship's vicinity. The design of the glass dome, or «cage» as it is called, is said to be derived from the mythic Flying Fortresses of Old Earth. This pattern provides unparalleled visibility, which aids with target acquisition.",,,
,,,,,
mm_rubionblastcannon,WEAPON,"The Onryo Rift Cannon is a prototype rubioplasmic weapon designed to be used exclusively with [Redacted]. A battery of five such weapons allowed Musashi to dominate his home system, leading to an era of progress lasting until the Rubio-AI War. 
After the war, the design was scrapped, as no post-war ship had the specs to handle the weapon reliably. 
Earlier iteration had a single «barrel» firing devastating rubioplasmic blasts, but later revisions were reconfigured to fire a double salvo of smaller «shells», a change welcomed by engineering crews. Even the more efficient arrangement generates excessive heat, which necessitates prolonged cooling and service between salvos. 
A discharge powerful enough to spark rubioplasmic reaction is a violent shock to any ship's systems. Not every power grid could handle such a capacity, and even fewer could do so more than once, and not without some precautions. 
The result, however, is worth the effort. Rubioplasmic bursts tear through station modules and vaporise cruiser-grade armour with ease.",,,
mm_cryofusionbattery,WEAPON,"Kirin Burst Cannon is a mass-produced weapon system for a discerning admiral. There are rumors of alien energy cores found in early examples, and at this point it is hard to guess.
A turret housing a trio of rubio-accelerator jacketed rifles firing rubion-powered munition delivers a devastating punch to shield and hull alike. Gun carriage and barrels have to undergo a proprietary heat treatment to weather extreme thermal shock of firing, while the turret is generously padded and insulated to not exceed mount specs, which limits turn rates.
With the aforementioned reservations, Musashi Manufactorum only clears high rank officers to field ships bearing these weapons.",,,
mm_hyperblastbattery,WEAPON,"Tengu Rifle Battery is a stand issue tripple barrel cannon battery and is one of the proudest creation as it features both utilitu and convenient. Though it uses standard ammunition, its drive system is powered by rubioplasmic driver which results in avery high velocity and high-impact shot. Due to high heat from the driver, Musashi compensates for the downside with a multi-barrel design. This results in high damage but long reload time.",,,
mm_hypermagneticrifle,WEAPON,Fujin Rail Launcher is a larger version of Furi. It is designed around Musashi Manufactorum's dual launch-and-load mechanism. The launch and load mechanism spit conductible ammunition into the hyperconductive field between split-barrel-tube. The launch system energized by rubioplasmic conductor sling the ammunition so fast even the nimblest frigate can't hope to evade. The split barrel also provide a space large enough to house capital-killer size ammunition. It is rumored to be able to tear through Paragaon's fortress shield with ease.,,,
mm_flakstormarray,WEAPON,"The Gyuki Storm Flak Array is a six-barrel interception solution. Unlike most PD systems, Gyuki is designed to be a viable general purpose asset. Its proprietary FCS and rangefinder array enable longer range engagement, and its ammunition has a higher yield than most due to its rubion-enhanced explosive compound.",,,
mm_twingigatichowitzer,WEAPON,"The Shisa Twin Howitzer is one of the most archaic weapons in Musashi Manufactorum's arsenal. The giant high explosive shell it fires deals extreme damage on a direct hit. A mechanical ammunition elevator and simple systems allow for easy drop-in installation on low-tech or otherwise strained ships. 
A delay fuse allows the shell to travel some distance, limited by its slow speed, itself a product of the light propellant charge.",,,
,,,,,
mm_cryostormturret,WEAPON,"The Basan turret is a development of the experimental «rubion-flame-splitter» idea. 
The autonomous turret is made of a special alloy and houses a rubion core, the «Orb». The core is then energised until it begins to transition into plasma state, an array of magnetic fields directs the plasma into a barrel-less system from which it exits at high speed. 
Magnetically accelerated plasma is a serious threat to a careless frigate, let alone smaller craft.",,,
mm_gigatichowitzer,WEAPON,"The Shisa Howitzer is one of the most archaic weapons in Musashi Manufactorum's arsenal. The giant high explosive shell it fires deals extreme damage on a direct hit. A mechanical ammunition elevator and simple systems allow for easy drop-in installation on low-tech or otherwise strained ships. 
A delay fuse allows the shell to travel some distance, limited by its slow speed, itself a product of the light propellant charge.",,,
mm_magneticrifle,WEAPON,"Furi Rail Launcher is a Musashi Manufactorum's railgun solution for medium mounts. It utilises the Musashi Manufactorum's twin rail mechanism. As the system powers rail capacitors, a pair of conductive projectiles are energised and locked in each other's magnetic fields, forming a high-energy equilibrium.
Mag-locked projectiles launch with great momentum, allowing for effortless frigate sniping, their impact energy enough to redline some fortress shields.
Because most of the stresses cancel each other out, the whole arrangement is quite compact. The rails are spaced further apart than usual, more than one capital-killer caliber apart, as some have noted.",,,
mm_flakstormbattery,WEAPON,"Kitsune is a tripple barreled long range PRF system. Unlike most PD systems, Kitsune is designed to be a viable general purpose asset. Its proprietary FCS and rangefinder array enable longer range engagement, and its ammunition has a higher yield than most due to its rubion-enhanced explosive compound.",,,
mm_cryoflamser,WEAPON,"The Susaku Twin Laser is an advanced «rubion-flame-laser» system. An energy dense slug is fed into a sophisticated condenser chamber where it is excited to plasma state by a highly focused laser burst. The resulting «laser-flame» packets leave the barrel, accelerated by nothing but high expansion energy. Energy losses are high and the system is by no means efficient, but its mechanical simplicity allows for a high sustained rate of fire.",,,
mm_autoflakpd,WEAPON,"Double barrel auto-flak turret. Elegant feed mechanism allows for a high sustained rate of fire, with shrapnel effectively screening nearby space from missile threats. Proprietary and largely autonomous FCS identifies and intercepts targets at greater ranges than competitors.",,,
mm_miniflakpd,WEAPON,"Double barrel auto-flak turret. Elegant feed mechanism allows for a high sustained rate of fire, with shrapnel effectively screening nearby space from missile threats. Proprietary and largely autonomous FCS identifies and intercepts targets at greater ranges than competitors.",,,
mm_cryospoolpd,WEAPON,"Akubozu Ward is an advanced «Rubion-Flame-Laser» point defence system. Twin injectors feed two condenser chambers with energy dense pellets or «orbs». The elegant shape of the ammunition allows for a fast cyclic rate. 
The «flame» packets exiting the barrel are made of a rubion-based compound excited into plasma state. Despite losing about 50% of their energy on launch and bleeding more in flight, these accelerated flames pose a serious threat to fighter craft and larger munitions.",,,
,,,,,
musashi_bp,CUSTOM,Market-grade ships from Musashi Manufactorum.,,,
mm_bishamonten_bp,CUSTOM,Blueprints of Bishamonton and its wepons from the lost era of Musashi Manufactorum.,,,
mm_rare_bp,CUSTOM,Rare ships and weapons from Musashi Manufactorum.,,,
,,,,,
mm_standardfeed,SHIP_SYSTEM,"Musashi Military Feeder is a market-grade ammofeed system. When used, the system infused loading mechanism with light rubioplasma. The mechanism of the infused weapon system floated within the plasma substance. It negate friction in the loading system which results in faster reloads. The spilled plasma also help drive the mechanism and refuce flux cost. Is has smaller duration and longer cooldown than regular ammofeeder.

Provides 40% flux cost reduction and a 2.2x to the rate of fire of all ballistic weapons for 2 seconds, 12 seconds cooldown.",,,
mm_superfeed,SHIP_SYSTEM,"Musashi Military Feeder is a military issued ammofeed system. When used, the system infused loading mechanism with rubioplasma. The mechanism of the infused weapon system floated within the plasma substance. It negate friction in the loading system which results in faster reloads. The spilled plasma also help drive the mechanism and refuce flux cost. Is has smaller duration and longer cooldown than regular ammofeeder.

Provides 45% flux cost reduction and a 2.5x to the rate of fire of all ballistic weapons for 2 seconds, 12 seconds cooldown.",,,
mm_relicfeed,SHIP_SYSTEM,"Musashi Relic Feeder is a mastercrafted ammofeed system. When used, the system infused loading mechanism with high density rubioplasma. The infused weapon system gravitized into almost weightless state and negate most friction in the loading system. This results in faster reloads. The spilled over substance also enrich any ammo presented within the weapon system. It features ruduction to flux cost and increase ballisic rate of fire. Is has smaller duration and longer cooldown than regular ammofeeder.

Provides 50% flux cost reduction and a 2.8x to the rate of fire of all ballistic weapons for 2 seconds, 12 seconds cooldown. Additionally, it also increase damage of ballistic weapons for 20%.",,,
,,,,,
,,,,,
mmadvancetargetingcore,,,,,
mmmilitarytargetingcore,,,,,
mmstandardtargetingcore,,,,,
