id,trigger,conditions,script,text,options,notes
# metelson commission,,,,,,
CMSNTextRejectHostile_metelson,CMSNTextRejectHostile,$faction.id == metelson,,"""Is this some kind of joke, citizen? If you are who you are claiming to be, you'd be on several top-level Metelson wanted lists. In fact, I'm going to have to report this entire conversation to Metelson COMSEC.""
OR
As the $personRank realizes what you're asking, and just who you are, they simply say one word before ending the transmission,  ""Nope.""
OR
 ""That's a whole lott'a nope."" laughing the $personRank sends a message, then the transmission ends.
OR
 ""That's a hell nope from me."" the transmission ends.
OR
They look at you with a laugh ""Nope, nope, nope. No."" the Transmission ends.
OR
Laughing to the point of tears the $personRank swallows a breath before speaking curtly with a snarl ""A, cuss you, no. Go away."" the Transmission ends.",,
CMSNTextHasOther_metelson,CMSNTextHasOther,$faction.id == metelson,,"""I'm sorry $playerName but, you'll need to drop your current commissionary before coming to Metelson Industries."" The $personRank then ends the transmission.
OR
The $personRank sighs, ""$playerName, you're already commissioned by someone. You've their logo on your shoulder."" Pointing at the screen they continue, ""If you would like to join us, you'll need to drop the commission you have at the moment. Then we could consider it, if you're in good standing.""
OR
""You'll need to talk to your current employer about that... Yeah yeah, it's a commission but we all know it's a side-gig. Either way, get off their racket and then we can look into you being in ours."" The $personRank then ends the transmission.
OR
""Son... Do you need me to tell you how much time you're wasting? You can not be commissioned by us untill you get clear of your current employment! Now git!"" The transmission is cut without further ado.",,
CMSNTextUnsuited_metelson,CMSNTextUnsuited,$faction.id == metelson,,"Formal and polite the $personRank speaks bluntly, ""You do not meet the criteria for receiving a commission at this time. Good day.""
OR
$HeOrShe shakes their head, ""I'm sorry $playerName, but you simply don't have the criteria for us to Commission you. You'll need to prove yourself worth taking on."" the $personRank ends the call.
OR
$HeOrShe shakes their head, ""You simply don't have the criteria for us to Commission you. You'll need to prove yourself worth taking on. Get some connections, gut a Triachyon trader convoy, something. Until then leave me alone."" the $personRank ends the call.",,
CMSNTextSuitedPart1_metelson,CMSNTextSuitedPart1,$faction.id == metelson,,"""Hmm, we've had our eye on you for some time it seems. This intelligence summary makes it clear that you're a suitable candidate for commission into Metelson's volunteer militia.

Accepting a commission into any faction is a serious matter. You must pledge loyalty to our carters, code of ethics, and the betterment of your fellow man. You will fight our enemies, cleanse the Sector of the corrupt and feeble, and usher in a new age for our people. If you are lucky, you may even attain the glory of giving your life for the great cause. For rock and stone, deep in the rock of the sector!"" 
Finishing the speech the $personRank clears their throat, ""While, you can resign at any time- which I'd encourage you to reconsider if it ever came to that. You'd be a great asset to the Metelson militia and our industries at large. So what do you say?""
OR
""Well... You've done right by taking a hammering to those Lunatic luddites n' Taut-to-trot tritachyons. What'd you say to joining us?

Pension, pay, benefits for the crew and ships too! All of it and then some if you sign up. Metelson Industries isn't just in it for the money. You think that's all the Tritachyon is in it for?  Well, yeah that's their reason but there's more to it I'm sure. Metelson's is just the other side of that coin. We want the gold, but we want to see it shared and to see those who have little come up and be given a chance. So, care to take a chance spacer?""",,
CMSNTextSuitedPart2_metelson,CMSNTextSuitedPart2,$faction.id == metelson,,"""By the power invested in me by the office of logistics and the council, I offer you commission as auxiliary to the Metelson Militia. Are you positive you'd like to sign on?""
OR
""Then grab the pad, and place your thumb on it if you'd like to dig deep with the rest of us and help us find worlds of gold and forge legends to be told!"" Waiting for you, they hand the pad off with a smile to their face.
OR
""So, spacer,"" offering you the pad to finish the commission they grin with a chummily look to their face, ""Care to join us among the rocks?""",,
CMSNTextWelcomePart1_metelson,CMSNTextWelcomePart1,$faction.id == metelson,,"""Excellent! Welcome to the service.""
OR
""Welcome! Welcome to the family! I'd hug you, but Officer Ocheeva told me not to hug the recruits since the last HR meeting."" $HeOrShe offers $hisOrHer hand instead for a shake.
OR
With a hearty laugh they slap your back, ""There we go! For Rock an Stone and toiling bones! Welcome to Metelson Industries $playerName, I'm sure you'll enjoy your time here!""",,
CMSNTextWelcomePart2_metelson,CMSNTextWelcomePart2,$faction.id == metelson,,"""Is there anything else I can do for you, citizen?""
OR
""Anything else I can do $playerName?""",,
CMSNTextChangeMind_metelson,CMSNTextChangeMind,$faction.id == metelson,,"""Ah, right, well. Talking about it is well an good but, doing it is another thing entirely."" With a chuckle $personName sighs, ""Right, well, is there anything else I could do for you today $playerName?""
OR
""No one can make you, but, Metelson Industries is always looking for good scavers, pilots, miners and engineers.

Anything else then I can help with?""",,
CMSNResignAskToConfirm_metelson,CMSNResignAskToConfirm,$faction.id == metelson,,"""Do you affirm to that, citizen, and agree that your recorded affirmation stand as record of your commitment? Metelson Industries needs people we can rely on, and if you were to let us down it would not soon be forgotten.""
OR
""Really now? I'm sorry you feel that way about your commission and employment. If you're sure we can take your resignation now. Many people would like to take what work you'll be missing. Are you positive you'd like to do this though?""
OR
""We're not that boring, are we?"" With a  warm laugh the $personRank sighs, ""It is what it is, I can't stop you. Please reconsider though before making the jump.""",,
CMSNResignConfirmed_metelson,CMSNResignConfirmed,$faction.id == metelson,,"""I see. At least you were brave enough to submit your resignation in person.""
OR
""Ah, well, I hope your luck stays strong without a net to fall back on. A retirement can only get ya' so far right?"" With a good natured chuckle and final salute as a member of Metelson Industries. The transmission is cut.
OR
Cutting the act the $personRank scowls, ""Ah cuff off then... Who need's your lot around here anyways?"" they cut transmission before anything can be exchanaged.",,
CMSNResignCancelled_metelson,CMSNResignCancelled,$faction.id == metelson,,"""A good decision. Despite what dissident agitprop may claim, Metelson Industries does not ask blind obedience. It takes courage to first question then choose to re-affirm a commitment. We can use people like you in this troubled age.""
OR
""Well I'm glad you changed your mind. You've been a great help to Ragnus and all her children, or if you don't think so. You've been a good captain, which is better than a good portion of people around here sometimes.""
OR
""Your have chosen wisely,"" shooting you a salute $heOrShe continues, ""We work together, or die alone so I'm glad you chose not to die cold in the void.""",,
