id,trigger,conditions,script,text,options,notes
greetingCabalNeutralA,OpenCommLink,"$faction.id == cabal
$faction.neutralToPlayer
CabalNormalTalk","$menuState = fleetConvMain 0
MakeOtherFleetPreventDisengage cabalExtortion false
MakeOtherFleetAggressive cabalExtortion false
AddText ""Have you made your monthly contribution yet, $playerName? We estimate the value of your fleet at $Cabal_netWorthString.""
FireAll PopulateOptions",,,
greetingCabalNeutralB,OpenCommLink,"$faction.id == cabal
$faction.neutralToPlayer
CabalNormalTalk","$menuState = fleetConvMain 0
MakeOtherFleetPreventDisengage cabalExtortion false
MakeOtherFleetAggressive cabalExtortion false
AddText ""If you're looking to get ahead in life, the Starlight Cabal is centered at $Cabal_markets. Pay a visit.""
FireAll PopulateOptions",,,
#encounterCabalFleet,BeginFleetEncounter,"$faction.id == cabal score:100
!$isHostile
!$Cabal_toffmad
!$player.transponderOn score:100
!$ignorePlayerCommRequests","unset $ignorePlayerCommRequests
$Cabal_toffmad = true 7
AddText ""You're being hailed by the $faction $otherShipOrFleet."" $faction.baseColor
OpenComms",,,
#encounterCabalFleetMad,BeginFleetEncounter,"$faction.id == cabal score:100
!$isHostile
$Cabal_toffmad
!$player.transponderOn score:100","MakeOtherFleetPreventDisengage tOff true
MakeOtherFleetAggressive tOff true
$ignorePlayerCommRequests = true 1
$Cabal_toffmad = true 7",,,
,,,,,,
CabalExtortionCheck,BeginFleetEncounter,"$faction.id == cabal score:100
!$uwIsPalace
RepIsAtBest $faction.id HOSTILE
!$Cabal_extortionPaid
!$Cabal_extortionAskedFor
$relativeStrength >= 0
!$ignorePlayerCommRequests","MakeOtherFleetPreventDisengage cabalExtortion true
MakeOtherFleetAggressive cabalExtortion true
$Cabal_extortionAskedFor = true 7
CabalPickExtortionMethod
AddText ""You're being hailed by the $faction $otherShipOrFleet."" $faction.baseColor
$hailing = true 0",,,
CabalContributionCheck,BeginFleetEncounter,"$faction.id == cabal score:100
!$uwIsPalace
RepIsAtWorst $faction.id INHOSPITABLE
RepIsAtBest $faction.id FRIENDLY
!$Cabal_extortionPaid
!$Cabal_extortionAskedFor
!$ignorePlayerCommRequests","MakeOtherFleetPreventDisengage cabalExtortion true
$Cabal_extortionAskedFor = true 7
CabalPickContributionMethod
AddText ""You're being hailed by the $faction $otherShipOrFleet."" $faction.baseColor
$hailing = true 0",,,
,,,,,,
CabalExtortionTithe,OpenCommLink,"$entity.Cabal_extortionMethod == tithe score:100
$faction.id == cabal
RepIsAtBest $faction.id HOSTILE
!$entity.Cabal_extortionPaid
CabalTitheCalc","SetTextHighlights $Cabal_tithe_string
$entity.ignorePlayerCommRequests = true 1
SetStoryOption avoidCabalExtortion 1 uw_avoidCabalExtortion leadership ""Fast-talked a Cabalero""","Loud and obnoxious music immediately starts to play through the comms-line.

""I can see that you are an individual of wealth, $playerName. Perhaps you can be convinced to start on the Starlight Path for a modest contribution of $Cabal_tithe_string credits.""

The $personRank in the bright suit folds $hisOrHer arms. ""Or, we could do this the hard way. It's your call.""
OR
Loud and obnoxious music immediately starts to play through the comms-line.

""You are quite wealthy, $playerName. An individual of your stature can surely start on the Starlight Path for a contribution of $Cabal_tithe_string credits.""

The Cabalero points at you through the comms-link. ""Just remember, you reap what you sow.""
OR
Loud and obnoxious music immediately starts to play through the comms-line.

""$playerName, your coffers are large enough for an introduction to the Starlight Path. With a contribution of $Cabal_tithe_string credits, you can come one step closer to enlightenment.""

The comm abruptly cuts to stark black. ""Otherwise, I think you're going to have a bad time.""","payCabalTithe:Surrender $Cabal_tithe_string credits
avoidCabalExtortion:Fast-talk the $personFaction $personRank
cutCommLink:Cut the comm link",
CabalContributionTithe,OpenCommLink,"$entity.Cabal_extortionMethod == tithe score:100
$faction.id == cabal
RepIsAtWorst $faction.id INHOSPITABLE
RepIsAtBest $faction.id FRIENDLY
!$entity.Cabal_extortionPaid
CabalTitheCalc","SetTextHighlights $Cabal_tithe_string
SetStoryOption avoidCabalContribution 1 uw_avoidCabalContribution leadership ""Impressed a Cabalero""","A triangular symbol appears on the comms-line amidst a flood of loud and obnoxious music.

""We can see that you are an individual of wealth, $playerName. Perhaps you can be convinced to continue on the Starlight Path for a modest contribution of $Cabal_tithe_string credits.""","payCabalTithe:Contribute $Cabal_tithe_string credits
avoidCabalContribution:Try to impress the $personFaction $personRank
cabalRefuse:Refuse to pay",
CabalTithePay,DialogOptionSelected,$option == payCabalTithe,"AddText ""Lost $Cabal_tithe_string credits"" textEnemyColor
SubCredits $Cabal_tithe
UW_AdjustRepCustom $faction.id $Cabal_repImpact null null HOSTILE null null
AddText ""\""Thank you for your contribution.\""""
AddText ""The $personFaction $personRank smiles and ends the connection.""
FireAll CabalPayCommon",,cutCommLink:Cut the comm link,
,,,,,,
CabalExtortionCargo,OpenCommLink,"$entity.Cabal_extortionMethod == cargo score:100
$faction.id == cabal
RepIsAtBest $faction.id HOSTILE
!$entity.Cabal_extortionPaid
CabalCargoCalc","SetTextHighlights $Cabal_cargo_amount_string
$entity.ignorePlayerCommRequests = true 1
FireBest CabalExtortionCargoChoices","Loud and obnoxious music immediately starts to play through the comms-line.

""You're ferrying around quite a lot of cargo, $playerName. Maybe you can be convinced to start on the Starlight Path by donating $Cabal_cargo_amount_string $Cabal_cargo_name.""

""If not, then we've got a problem. Your choice."" The $personRank gives you an exaggerated wink.
OR
Loud and obnoxious music immediately starts to play through the comms-line.

""Oh boy, $playerName, you've got an awful lot of cargo. I think you can start on the Starlight Path by donating $Cabal_cargo_amount_string $Cabal_cargo_name to the cause.""

""Not that you've got much of a choice in the matter,"" the Cabal $personRank says while shrugging.
OR
Loud and obnoxious music immediately starts to play through the comms-line.

""That's some valuable cargo in your holds, $playerName. Why not start on the Starlight Path by donating $Cabal_cargo_amount_string $Cabal_cargo_name?""

Golden teeth poke out as the $personRank smiles cockily. ""It will be a lot easier on the both of us if you do.""",,
CabalExtortionCargoDefault,CabalExtortionCargoChoices,"$Cabal_cargo_id != supplies
$Cabal_cargo_id != fuel","SetStoryOption avoidCabalExtortion 1 uw_avoidCabalExtortion leadership ""Fast-talked a Cabalero""",,"payCabalCargo:Surrender $Cabal_cargo_amount_string $Cabal_cargo_name
avoidCabalExtortion:Fast-talk the $personFaction $personRank
cutCommLink:Cut the comm link",
CabalExtortionCargoSupplies,CabalExtortionCargoChoices,$Cabal_cargo_id == supplies,"SetStoryOption avoidCabalExtortion 1 uw_avoidCabalExtortion leadership ""Fast-talked a Cabalero""",,"payCabalCargo:Surrender $Cabal_cargo_amount_string $Cabal_cargo_name
questionCabalCargo:""Supplies? Are you kidding me?""
avoidCabalExtortion:Fast-talk the $personFaction $personRank
cutCommLink:Cut the comm link",
CabalExtortionCargoFuel,CabalExtortionCargoChoices,$Cabal_cargo_id == fuel,"SetStoryOption avoidCabalExtortion 1 uw_avoidCabalExtortion leadership ""Fast-talked a Cabalero""",,"payCabalCargo:Surrender $Cabal_cargo_amount_string $Cabal_cargo_name
questionCabalCargo:""Fuel? Do you take me for an idiot?""
avoidCabalExtortion:Fast-talk the $personFaction $personRank
cutCommLink:Cut the comm link",
CabalContributionCargo,OpenCommLink,"$entity.Cabal_extortionMethod == cargo score:100
$faction.id == cabal
RepIsAtWorst $faction.id INHOSPITABLE
RepIsAtBest $faction.id FRIENDLY
!$entity.Cabal_extortionPaid
CabalCargoCalc","SetTextHighlights $Cabal_cargo_amount_string
FireBest CabalContributionCargoChoices","A triangular symbol appears on the comms-line amidst a flood of loud and obnoxious music.

""You've got some valuable cargo, $playerName. Maybe you can be convinced to continue on the Starlight Path by donating $Cabal_cargo_amount_string $Cabal_cargo_name.""",,
CabalContributionCargoDefault,CabalContributionCargoChoices,"$Cabal_cargo_id != supplies
$Cabal_cargo_id != fuel","SetStoryOption avoidCabalContribution 1 uw_avoidCabalContribution leadership ""Impressed a Cabalero""",,"payCabalCargo:Donate $Cabal_cargo_amount_string $Cabal_cargo_name
avoidCabalContribution:Try to impress the $personFaction $personRank
cabalRefuse:Refuse to give",
CabalContributionCargoSupplies,CabalContributionCargoChoices,$Cabal_cargo_id == supplies,"SetStoryOption avoidCabalContribution 1 uw_avoidCabalContribution leadership ""Impressed a Cabalero""",,"payCabalCargo:Donate $Cabal_cargo_amount_string $Cabal_cargo_name
questionCabalCargo:""I need those supplies to survive!""
avoidCabalContribution:Try to impress the $personFaction $personRank
cabalRefuse:Refuse to give",
CabalContributionCargoFuel,CabalContributionCargoChoices,$Cabal_cargo_id == fuel,"SetStoryOption avoidCabalContribution 1 uw_avoidCabalContribution leadership ""Impressed a Cabalero""",,"payCabalCargo:Donate $Cabal_cargo_amount_string $Cabal_cargo_name
questionCabalCargo:""Without fuel, I'll be stranded out here!""
avoidCabalContribution:Try to impress the $personFaction $personRank
cabalRefuse:Refuse to give",
CabalQuestionCargoHostile,DialogOptionSelected,"$option == questionCabalCargo
RepIsAtBest $faction.id HOSTILE","AddText ""\""Don't worry, $playerName. We'll leave you with $Cabal_cargo_amount_left_string $Cabal_cargo_name. That will be plenty!\""""
SetTextHighlights $Cabal_cargo_amount_left_string
SetTextHighlightColors textEnemyColor
SetStoryOption avoidCabalExtortion 1 uw_avoidCabalExtortion leadership ""Fast-talked a Cabalero""",,"payCabalCargo:Surrender $Cabal_cargo_amount_string $Cabal_cargo_name
avoidCabalExtortion:Fast-talk the $personFaction $personRank
cutCommLink:Cut the comm link",
CabalQuestionCargoFriendly,DialogOptionSelected,"$option == questionCabalCargo
RepIsAtWorst $faction.id INHOSPITABLE
RepIsAtBest $faction.id FRIENDLY","AddText ""\""Don't fret, $playerName. You'll have $Cabal_cargo_amount_left_string $Cabal_cargo_name left over. That will be plenty!\""""
SetTextHighlights $Cabal_cargo_amount_left_string
SetTextHighlightColors textEnemyColor
SetStoryOption avoidCabalContribution 1 uw_avoidCabalContribution leadership ""Impressed a Cabalero""",,"payCabalCargo:Donate $Cabal_cargo_amount_string $Cabal_cargo_name
avoidCabalContribution:Try to impress the $personFaction $personRank
cabalRefuse:Refuse to give",
CabalCargoPay,DialogOptionSelected,$option == payCabalCargo,"AddText ""Lost $Cabal_cargo_amount_string $Cabal_cargo_name"" textEnemyColor
CabalTransferCargo $Cabal_cargo_id $Cabal_cargo_amount
UW_AdjustRepCustom $faction.id $Cabal_repImpact null null HOSTILE null null
AddText ""\""Thank you for your contribution. I think I'm going to sell your $Cabal_cargo_name at $Cabal_cargo_best_location for about $Cabal_cargo_final_value credits.\""""
AddText ""The $personFaction $personRank smiles and ends the connection.""
FireAll CabalPayCommon",,cutCommLink:Cut the comm link,
,,,,,,
CabalExtortionWeapon,OpenCommLink,"$entity.Cabal_extortionMethod == weapon score:100
$faction.id == cabal
RepIsAtBest $faction.id HOSTILE
!$entity.Cabal_extortionPaid
CabalWeaponCalc","$entity.ignorePlayerCommRequests = true 1
FireBest CabalExtortionWeaponTirades",,,
CabalExtortionWeaponPlural,CabalExtortionWeaponTirades,$Cabal_weapon_amount == 1,"SetTextHighlights $Cabal_weapon_name
SetStoryOption avoidCabalExtortion 1 uw_avoidCabalExtortion leadership ""Fast-talked a Cabalero""","Loud and obnoxious music immediately starts to play through the comms-line.

""That is a shiny gun, $playerName. I hope you can be convinced to start on the Starlight Path by donating your $Cabal_weapon_name to the cause.""

The Cabal $personRank in a brightly-colored leotard paces impatiently. ""If not, then I'll take it by force. It's up to you, really.""","payCabalWeapon:Surrender $Cabal_weapon_name
avoidCabalExtortion:Fast-talk the $personFaction $personRank
cutCommLink:Cut the comm link",
CabalExtortionWeaponSingular,CabalExtortionWeaponTirades,$Cabal_weapon_amount > 1,"SetTextHighlights $Cabal_weapon_amount_string $Cabal_weapon_names
SetStoryOption avoidCabalExtortion 1 uw_avoidCabalExtortion leadership ""Fast-talked a Cabalero""","Loud and obnoxious music immediately starts to play through the comms-line.

""Those are some shiny guns, $playerName. I hope you can be convinced to start on the Starlight Path by donating your $Cabal_weapon_amount_string $Cabal_weapon_names to the cause.""

Behind a mahogany desk, the Cabal $personRank appears to be completely nude except for a large gold chain around the neck. ""If not, then I'll take them by force. It's up to you, really.""","payCabalWeapon:Surrender $Cabal_weapon_amount_string $Cabal_weapon_names
avoidCabalExtortion:Fast-talk the $personFaction $personRank
cutCommLink:Cut the comm link",
CabalContributionWeapon,OpenCommLink,"$entity.Cabal_extortionMethod == weapon score:100
$faction.id == cabal
RepIsAtWorst $faction.id INHOSPITABLE
RepIsAtBest $faction.id FRIENDLY
!$entity.Cabal_extortionPaid
CabalWeaponCalc",FireBest CabalContributionWeaponTirades,,,
CabalContributionWeaponSingular,CabalContributionWeaponTirades,$Cabal_weapon_amount == 1,"SetTextHighlights $Cabal_weapon_name
SetStoryOption avoidCabalContribution 1 uw_avoidCabalContribution leadership ""Impressed a Cabalero""","A triangular symbol appears on the comms-line amidst a flood of loud and obnoxious music.

""Now that is a fine weapon, $playerName. Hopefully, you can be convinced to continue on the Starlight Path by donating that $Cabal_weapon_name to a greater cause.""","payCabalWeapon:Give $Cabal_weapon_name
avoidCabalContribution:Try to impress the $personFaction $personRank
cabalRefuse:Refuse to give",
CabalContributionWeaponPlural,CabalContributionWeaponTirades,$Cabal_weapon_amount > 1,"SetTextHighlights $Cabal_weapon_amount_string $Cabal_weapon_names
SetStoryOption avoidCabalContribution 1 uw_avoidCabalContribution leadership ""Impressed a Cabalero""","A triangular symbol appears on the comms-line amidst a flood of loud and obnoxious music.

""Now those are some fine weapons, $playerName. Hopefully, you can be convinced to continue on the Starlight Path by donating $Cabal_weapon_amount_string $Cabal_weapon_names to a greater cause.""","payCabalWeapon:Give $Cabal_weapon_amount_string $Cabal_weapon_names
avoidCabalContribution:Try to impress the $personFaction $personRank
cabalRefuse:Refuse to give",
CabalWeaponPaySingular,DialogOptionSelected,"$option == payCabalWeapon
$Cabal_weapon_amount == 1","AddText ""Lost $Cabal_weapon_name"" textEnemyColor
CabalTransferWeapons $Cabal_weapon_id $Cabal_weapon_amount
UW_AdjustRepCustom $faction.id $Cabal_repImpact null null HOSTILE null null
AddText ""\""Thank you for your contribution. I can't wait to show this $Cabal_weapon_name off; a collector might pay $Cabal_weapon_collector_value_string credits to own it.\""""
AddText ""The $personFaction $personRank smiles and ends the connection.""
FireAll CabalPayCommon",,cutCommLink:Cut the comm link,
CabalWeaponPayPlural,DialogOptionSelected,"$option == payCabalWeapon
$Cabal_weapon_amount > 1","AddText ""Lost $Cabal_weapon_amount_string $Cabal_weapon_names"" textEnemyColor
CabalTransferWeapons $Cabal_weapon_id $Cabal_weapon_amount
UW_AdjustRepCustom $faction.id $Cabal_repImpact null null HOSTILE null null
AddText ""\""Thank you for your contribution. I can't wait to show these $Cabal_weapon_names off; a collector might pay $Cabal_weapon_collector_value_string credits to own them.\""""
AddText ""The $personFaction $personRank smiles and ends the connection.""
FireAll CabalPayCommon",,cutCommLink:Cut the comm link,
,,,,,,
CabalExtortionFighter,OpenCommLink,"$entity.Cabal_extortionMethod == fighter score:100
$faction.id == cabal
RepIsAtBest $faction.id HOSTILE
!$entity.Cabal_extortionPaid
CabalFighterCalc","$entity.ignorePlayerCommRequests = true 1
FireBest CabalExtortionFighterTirades",,,
CabalExtortionFighterPlural,CabalExtortionFighterTirades,$Cabal_fighter_amount == 1,"SetTextHighlights $Cabal_fighter_name
SetStoryOption avoidCabalExtortion 1 uw_avoidCabalExtortion leadership ""Fast-talked a Cabalero""","Loud and obnoxious music immediately starts to play through the comms-line.

""Wowie, $playerName! What a rare LPC! I hope you will start on the Starlight Path by donating your $Cabal_fighter_name to a greater cause.""

The Cabal $personRank chuckles to themself, reclining on a posh sofa installed in their bridge. ""Hurry up, won't you? I'm growing impatient.""","payCabalFighter:Surrender $Cabal_fighter_name
avoidCabalExtortion:Fast-talk the $personFaction $personRank
cutCommLink:Cut the comm link",
CabalExtortionFighterSingular,CabalExtortionFighterTirades,$Cabal_fighter_amount > 1,"SetTextHighlights $Cabal_fighter_amount_string $Cabal_fighter_names
SetStoryOption avoidCabalExtortion 1 uw_avoidCabalExtortion leadership ""Fast-talked a Cabalero""","Loud and obnoxious music immediately starts to play through the comms-line.

""Amazing, $playerName! What a wonderful LPC collection! You had better start on the Starlight Path by donating your $Cabal_fighter_amount_string $Cabal_fighter_names to a greater cause.""

The Cabal $personRank reclines on a posh sofa installed in their bridge, inspecting a handful of credit chits. ""Hurry up, darling! I grow impatient.""","payCabalFighter:Surrender $Cabal_fighter_amount_string $Cabal_fighter_names
avoidCabalExtortion:Fast-talk the $personFaction $personRank
cutCommLink:Cut the comm link",
CabalContributionFighter,OpenCommLink,"$entity.Cabal_extortionMethod == fighter score:100
$faction.id == cabal
RepIsAtWorst $faction.id INHOSPITABLE
RepIsAtBest $faction.id FRIENDLY
!$entity.Cabal_extortionPaid
CabalFighterCalc",FireBest CabalContributionFighterTirades,,,
CabalContributionFighterSingular,CabalContributionFighterTirades,$Cabal_fighter_amount == 1,"SetTextHighlights $Cabal_fighter_name
SetStoryOption avoidCabalContribution 1 uw_avoidCabalContribution leadership ""Impressed a Cabalero""","A triangular symbol appears on the comms-line amidst a flood of loud and obnoxious music.

""I see you are in possession of a rare LPC, $playerName. I am sure you will continue on the Starlight Path by donating that $Cabal_fighter_name to a greater cause.""","payCabalFighter:Give $Cabal_fighter_name
avoidCabalContribution:Try to impress the $personFaction $personRank
cabalRefuse:Refuse to give",
CabalContributionFighterPlural,CabalContributionFighterTirades,$Cabal_fighter_amount > 1,"SetTextHighlights $Cabal_fighter_amount_string $Cabal_fighter_names
SetStoryOption avoidCabalContribution 1 uw_avoidCabalContribution leadership ""Impressed a Cabalero""","A triangular symbol appears on the comms-line amidst a flood of loud and obnoxious music.

""My scans show that you have quite the collection of LPCs, $playerName. I am certain you will continue on the Starlight Path by donating $Cabal_fighter_amount_string $Cabal_fighter_names to a greater cause.""","payCabalFighter:Give $Cabal_fighter_amount_string $Cabal_fighter_names
avoidCabalContribution:Try to impress the $personFaction $personRank
cabalRefuse:Refuse to give",
CabalFighterPaySingular,DialogOptionSelected,"$option == payCabalFighter
$Cabal_fighter_amount == 1","AddText ""Lost $Cabal_fighter_name"" textEnemyColor
CabalTransferFighters $Cabal_fighter_id $Cabal_fighter_amount
UW_AdjustRepCustom $faction.id $Cabal_repImpact null null HOSTILE null null
AddText ""\""Thank you for your contribution. This $Cabal_fighter_name will look great in my collection; at auction, this puppy could go for $Cabal_fighter_collector_value_string credits.\""""
AddText ""The $personFaction $personRank smiles and ends the connection.""
FireAll CabalPayCommon",,cutCommLink:Cut the comm link,
CabalFighterPayPlural,DialogOptionSelected,"$option == payCabalFighter
$Cabal_fighter_amount > 1","AddText ""Lost $Cabal_fighter_amount_string $Cabal_fighter_names"" textEnemyColor
CabalTransferFighters $Cabal_fighter_id $Cabal_fighter_amount
UW_AdjustRepCustom $faction.id $Cabal_repImpact null null HOSTILE null null
AddText ""\""Thank you for your contribution. These $Cabal_fighter_names will look great in my collection; at auction, these babies would go for $Cabal_fighter_collector_value_string credits in a lot.\""""
AddText ""The $personFaction $personRank smiles and ends the connection.""
FireAll CabalPayCommon",,cutCommLink:Cut the comm link,
,,,,,,
CabalExtortionShip,OpenCommLink,"$entity.Cabal_extortionMethod == ship score:100
$faction.id == cabal
RepIsAtBest $faction.id HOSTILE
!$entity.Cabal_extortionPaid
CabalShipCalc","$entity.ignorePlayerCommRequests = true 1
SetTextHighlights $Cabal_ship_name
SetStoryOption avoidCabalExtortion 1 uw_avoidCabalExtortion leadership ""Fast-talked a Cabalero""","Loud and obnoxious music immediately starts to play through the comms-line.

""You have an excellent taste in ships, $playerName. I think you can start on the Starlight Path by graciously donating the $Cabal_ship_name to the cause.""

The Cabalero looks at you through a pair of blinders. ""It would be a shame if it got damaged. But that's your choice, not mine.""
OR
Loud and obnoxious music immediately starts to play through the comms-line.

""$playerName, that ship of yours is positively delicious! I think you can start on the Starlight Path by giving the $Cabal_ship_name to a greater cause.""

The $personRank spins around on an office chair. ""Or we could just take it, you know. It's up to you.""
OR
Loud and obnoxious music immediately starts to play through the comms-line.

""Phew, what a beauty that ship is! $playerName, you have a great opportunity to start on the Starlight Path - by sharing the $Cabal_ship_name with the Cabal.""

""Sharing is caring, $playerName. If you're not in the caring mood, you will just have to be punished."" The Cabal $personRank waggles a ring-adorned finger at you, disapprovingly.","payCabalShip:Surrender $Cabal_ship_name, $Cabal_ship_hull_full
avoidCabalExtortion:Fast-talk the $personFaction $personRank
cutCommLink:Cut the comm link",
CabalContributionShip,OpenCommLink,"$entity.Cabal_extortionMethod == ship score:100
$faction.id == cabal
RepIsAtWorst $faction.id INHOSPITABLE
RepIsAtBest $faction.id FRIENDLY
!$entity.Cabal_extortionPaid
CabalShipCalc","SetTextHighlights $Cabal_ship_name
SetStoryOption avoidCabalContribution 1 uw_avoidCabalContribution leadership ""Impressed a Cabalero""","A triangular symbol appears on the comms-line amidst a flood of loud and obnoxious music.

""That is an excellent fleet in your employ, $playerName. I hope you will continue on the Starlight Path by graciously donating the $Cabal_ship_name to a greater cause.""","payCabalShip:Give $Cabal_ship_name, $Cabal_ship_hull_full
avoidCabalContribution:Try to impress the $personFaction $personRank
cabalRefuse:Refuse to give",
CabalShipPay,DialogOptionSelected,$option == payCabalShip,"AddText ""Lost $Cabal_ship_name"" textEnemyColor
CabalTransferShip $Cabal_ship_uuid
UW_AdjustRepCustom $faction.id $Cabal_repImpact null null HOSTILE null null
AddText ""\""Thank you for your contribution. I can't wait to ride this baby into battle.\""""
AddText ""The $personFaction $personRank smiles and ends the connection.""
FireAll CabalPayCommon",,cutCommLink:Cut the comm link,
,,,,,,
CabalExtortionNoneVengeful,OpenCommLink,"$entity.Cabal_extortionMethod == none score:100
$faction.id == cabal
RepIsAtBest $faction.id VENGEFUL score:100
!$entity.Cabal_extortionPaid","MakeOtherFleetPreventDisengage cabalExtortion true
MakeOtherFleetAggressive cabalExtortion true
$entity.ignorePlayerCommRequests = true 1","Loud and obnoxious music immediately starts to play through the comms-line.

""What a loser! Your coffers are so empty that it's not even worth asking you for a contribution. Prepare to burn, lowlife scum!"" The Cabal $personRank regards you as though you are a pile of excrement.",cutCommLink:Cut the comm link,
CabalExtortionNoneHostile,OpenCommLink,"$entity.Cabal_extortionMethod == none score:100
$faction.id == cabal
RepIsAtBest $faction.id HOSTILE
!$entity.Cabal_extortionPaid","MakeOtherFleetPreventDisengage cabalExtortion false
MakeOtherFleetAggressive cabalExtortion false
MakeOtherFleetNonHostile cabalExtortion true 7
$entity.ignorePlayerCommRequests = true 0","A triangular symbol appears on the comms-line amidst a flood of loud and obnoxious music.

""Attention, captain: your assets are worth a paltry $Cabal_netWorthString! Poverty is a sin, as you should be well aware. You must obtain more wealth before you are worthy to start on the Starlight Path.""
OR
Loud and obnoxious music immediately starts to play through the comms-line.

A laughing $personFaction $personRank appears on screen long enough to laugh at you piteously. ""I'll let you go, little pauper! Wouldn't want to cut into profits by wasting time swatting every little fly in my path, would I?"" You are given a mocking wave good-bye before the comms-line - and the music - cuts out.",cutCommLink:Cut the comm link,
CabalExtortionNoneFriendly,OpenCommLink,"$entity.Cabal_extortionMethod == none score:100
$faction.id == cabal
RepIsAtWorst $faction.id INHOSPITABLE
RepIsAtBest $faction.id FRIENDLY
!$entity.Cabal_extortionPaid","MakeOtherFleetPreventDisengage cabalExtortion false
MakeOtherFleetAggressive cabalExtortion false
MakeOtherFleetNonHostile cabalExtortion true 7
$entity.ignorePlayerCommRequests = true 0","A triangular symbol appears on the comms-line amidst a flood of loud and obnoxious music.

""You're quite... unwealthy, aren't you? Your assets are only worth $Cabal_netWorthString! You should amass some more wealth, $playerName. As you know, it's a sin to be poor.""",cutCommLink:Cut the comm link,
