name,id,tier,rarity,base value,range,damage/second,damage/shot,emp,impact,turn rate,OPs,ammo,ammo/sec,reload size,type,energy/shot,energy/second,chargeup,chargedown,burst size,burst delay,min spread,max spread,spread/shot,spread decay/sec,beam speed,proj speed,launch speed,flight time,proj hitpoints,autofireAccBonus,extraArcForAI,hints,tags,groupTag,tech/manufacturer,for weapon tooltip>>,primaryRoleStr,speedStr,trackingStr,turnRateStr,accuracyStr,customPrimary,customPrimaryHL,customAncillary,customAncillaryHL,noDPSInTooltip,number
Electro-Magnetic Auto Gun,CFT_lrgautocannon,0,,1400,1000,,70,16,32,25,14,,,,FRAGMENTATION,26,,0,0.65,16,,0,7,0.6,2,,1100,,,30,,,,"kinetic14, cftweapon_bp",,Carter's Freetraders,,Suppression,,,,,,,,,,3.8
Fog of war,CFT_fogger,0,,150,250,,11,,2,80,2,,,,KINETIC,2,,0,0.1,3,0.1,15,15,1,10,,800,,,1,,,PD,"pd6, kinetic3, cftweapon_bp",,Carter's Freetraders,,Point Defense,,,,,,,,,,
Dart Gun,CFT_dartgun,0,,300,600,,13,1,6,40,5,,,,KINETIC,10,,0,0.2,3,,0,5,1,10,,800,,,30,,,,"kinetic14, cftweapon_bp",,Carter's Freetraders,,Anti Shield,,,,,,,,,,
Shredder,CFT_shredder,0,,2000,700,,40,,3,40,12,,,,KINETIC,20,,0,0.5,5,0.15,0,15,1,25,,900,,,30,,,,"kinetic15, cftweapon_bp",,Carter's Freetraders,,Anti Shield,,,,,,,,,,
Saker,CFT_saker,0,,5000,700,,30,,5,20,18,,,,KINETIC,10,,0,0.2,8,0.01,0,50,0.5,25,,800,,,35,,,,"kinetic18, cftweapon_bp",,Carter's Freetraders,,Anti Shield,,,,,,,,,,
Demi Culverin,CFT_demiculverin,0,,800,500,,20,20,1,20,9,,,,KINETIC,20,,0,1.5,15,0.01,0,35,1,5,,1200,,,10,,,,"kinetic12, cftweapon_bp",,Carter's Freetraders,,Anti Shield,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#energy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"beam20, cftweapon_bp",,Carter's Freetraders,,,,,,,,,,,,
Wavemotion Beam,CFT_wavemotion,1,,2500,700,500,,20,20,25,10,,,,HIGH_EXPLOSIVE,,200,0.25,0.3,1,4,,,,,2200,,,,,,,,"energy14, beam10, cftweapon_bp",,Carter's Freetraders,,Anti Armor,,,,,,,,,,
Wavemotion Kinetic Burst Laser,CFT_heavywburst,2,,2000,600,300,,,0,40,8,16,0.5,,KINETIC,,175,0.1,0.1,0.3,0.1,,,,,10000,,,,,,,,"energy8, cftweapon_bp",,Carter's Freetraders,,Anti Shield,,,,,,,,,,
Wavemotion Gun,CFT_wavemotiongun,2,,3000,900,600,,50,40,15,15,,,,HIGH_EXPLOSIVE,,675,0.1,0.3,,,,,,,3400,,,,,,,,"beam12, kinetic11, cftweapon_bp",,Carter's Freetraders,,Anti Armor,,,,,,,,,,
Wavemotion Pulse Laser,CFT_wavepulse,1,,400,600,,65,10,20,40,5,,,,ENERGY,45,,0.333333,0.1,,,,,,,,1200,,,,,,,"energy8, cftweapon_bp",,Carter's Freetraders,,General,,,,,,,,,,
Wave Burst PD Laser,CFT_pdwburst,2,,500,500,200,,,35,90,4,8,0.5,,ENERGY,,150,0.1,0.1,0.3,0.1,,,,,10000,,,,,,,"PD,ANTI_FTR","pd9, beam6,cftweapon_bp",,Carter's Freetraders,,Point Defense,,,,,,,,,,
Wave Burst Medium PD Laser,CFT_mpdwburst,2,,1200,550,250,,,40,90,8,16,0.5,,ENERGY,,250,0.1,0.1,2,0.1,,,,,10000,,,,,,,"PD,ANTI_FTR","pd15, beam10,cftweapon_bp",,Carter's Freetraders,,Point Defense,,,,,Advanced built-in targeting sensors enable the weapon to identify decoy flares and not fire on them.,decoy flares,,,,
Pulse Mining Blaster,CFT_pmb,1,,600,700,,60,,40,90,6,,,,HIGH_EXPLOSIVE,55,,0.3,0.1,,,,,,,,1200,,,,,,,"energy13,cftweapon_bp",,Carter's Freetraders,,Anti Armor,,,,,,,,,,
Medium Pulse Mining Blaster,CFT_mpmb,1,,1200,700,,120,,40,80,12,,,,HIGH_EXPLOSIVE,110,,0.3,0.1,,,,,,,,1200,,,,,,,"energy12,cftweapon_bp",,Carter's Freetraders,,Anti Armor,,,,,,,,,,
Large Pulse Mining Blaster,CFT_lpmb,1,,1900,700,,295,,80,70,24,,,,HIGH_EXPLOSIVE,200,,0.5,0.1,,,,,,,,1200,,,,,,,"energy14,cftweapon_bp",,Carter's Freetraders,,Anti Armor,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#missiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volley Rockets,CFT_volleyrocket,0,,350,1200,,75,,20,20,5,200,,,KINETIC,0,,0,0.75,5,0.05,0,35,1,0,,850,-50,5,5,,,,"missile8, strike2, cftweapon_bp",,Carter's Freetraders,,Anti Shield,,,,,,,,,,
Twin Plasma Rocket Launcher,CFT_twinrocket,0,,1200,1200,,200,,20,40,8,100,,,KINETIC,0,,0,1,1,,0,0,0,0,,800,50,10,280,,,,"rocket13, strike8, cftweapon_bp",,Carter's Freetraders,,Anti Shield,Fast,None,,,,,,,,
Inferno MIRV Launcher,CFT_infernorockets,0,,1000,1000,,50,,25,10,8,60,,,HIGH_EXPLOSIVE,0,,0,1,1,,0,0,0,0,,400,250,25,50,,,,"missile12, strike9, cftweapon_bp",,Carter's Freetraders,,Anti Armor,,,,,,,,,,
Hellfire MIRV Launcher,CFT_hellfirerockets,0,,1800,1200,,40,,50,10,9,60,,,HIGH_EXPLOSIVE,0,,0,6,3,0.01,0,0,0,0,,400,400,25,50,,,STRIKE,"strike13, rocket8, cftweapon_bp",,Carter's Freetraders,,Anti Armor,,,,,,,,,,
Point defense Missiles,CFT_pointmissiles,0,,2000,1200,,35,10,60,360,4,300,,,HIGH_EXPLOSIVE,0,,0,0.33,1,,0,0,0,0,,900,400,30,50,,,"ANTI_FTR, DO_NOT_AIM, DO_NOT_CONSERVE","utility8, missile0, cftweapon_bp",,Carter's Freetraders,,Point Defense,,,,,,,,,,
Sledge,CFT_sledge,0,,15000,5000,,5000,,1000,6,25,6,,,HIGH_EXPLOSIVE,0,,0,40,1,,0,0,0,0,,110,-100,180,2000,,,STRIKE,"strike18, rocket14, cftweapon_bp",,Carter's Freetraders,,Anti Armor,,,,,,,,,,
Firestorm MIRV Launcher,CFT_firestorm,1,0.5,8000,1000,,75,,30,10,20,120,,,HIGH_EXPLOSIVE,0,,0,2,1,0.01,0,0,0,0,,800,400,25,80,,,STRIKE,"missile13, strike8, cftweapon_bp",,Carter's Freetraders,,Anti Armor,,,,,,,,,,
Carronade Torpedo Rack,CFT_s_carronade,0,,200,1200,,1850,,10,25,2,6,,,FRAGMENTATION,0,,0,3,1,,0,0,0,0,,900,160,20,250,,,STRIKE,"strike5, rocket1, cftweapon_bp",,Carter's Freetraders,,Torpedo,Fast,Good,,,,,,,TRUE,
Carronade Torpedo Pod,CFT_m_carronade,0,,500,1200,,1850,,20,25,8,20,,,FRAGMENTATION,0,,0,5,3,,2.5,8,2.5,10,,900,160,20,250,,,STRIKE,"strike5, rocket1, cftweapon_bp",,Carter's Freetraders,,Torpedo,Fast,Good,,,,,,,TRUE,
Carronade Torpedo Launcher,CFT_l_carronade,0,,2000,1200,,1850,,30,25,18,60,,,FRAGMENTATION,0,,0,7,9,,4,10,5,20,,900,160,20,250,,,STRIKE,"strike5, rocket1, cftweapon_bp",,Carter's Freetraders,,Saturation Bombardment,Fast,Good,,,,,,,TRUE,
Katyusha Missile,CFT_katyusha,1,,200,2500,,75,75,15,50,3,39,0.3,3,FRAGMENTATION,0,,0,5,3,0.33,0,0,0,0,,300,150,25,85,,,"DO_NOT_AIM, CONSERVE_1","utility7, missile0, cftweapon_bp",,Carter's Freetraders,,Range Support,Medium,Excellent,,,,,,,,
Chet Scrap Launcher,CFT_chet,1,,1200,600,,5,,5,40,2,1500,,,FRAGMENTATION,0,,0,2,25,0.01,5,50,1,1,,800,400,5,10,,,MISSILE_SPREAD,"strike5, rocket1, cftweapon_bp",,Carter's Freetraders,,Anti Hull,Fast,None,,,,,,,,
