id,type,frame,magnitude,map,path
SCY_hemor3,turret,,1,normal,graphics/SCY/maps/weapons_normals/SCY_hemor3T_normal.png
SCY_hemor3,turretbarrel,,1,normal,graphics/SCY/maps/weapons_normals/SCY_hemor3TB_normal.png
,,,,,
SCY_kacc2,hardpoint,,1,normal,graphics/SCY/maps/weapons_normals/SCY_kacc2H_normal.png
SCY_kacc2,turret,,1,normal,graphics/SCY/maps/weapons_normals/SCY_kacc2T_normal.png
,,,,,
SCY_kacc3,hardpoint,,1,normal,graphics/SCY/maps/weapons_normals/SCY_kacc3H_normal.png
SCY_kacc3,turret,,1,normal,graphics/SCY/maps/weapons_normals/SCY_kacc3T_normal.png
,,,,,
SCY_laser2,hardpoint,,1,normal,graphics/SCY/maps/weapons_normals/SCY_laser2H_normal.png
SCY_laser2,turret,,1,normal,graphics/SCY/maps/weapons_normals/SCY_laser2T_normal.png
,,,,,
SCY_laser3,hardpoint,,1,normal,graphics/SCY/maps/weapons_normals/SCY_laser3H_normal.png
SCY_laser3,turret,,1,normal,graphics/SCY/maps/weapons_normals/SCY_laser3T_normal.png
,,,,,
SCY_lvds,hardpoint,,1,normal,graphics/SCY/maps/weapons_normals/SCY_lvdsH_normal.png
SCY_lvds,turret,,1,normal,graphics/SCY/maps/weapons_normals/SCY_lvdsT_normal.png
,,,,,
SCY_orion,hardpoint,,1,normal,graphics/SCY/maps/weapons_normals/SCY_orionH_normal.png
SCY_orion,hardpointbarrel,,1,normal,graphics/SCY/maps/weapons_normals/SCY_orionHB_normal.png
SCY_orion,turret,,1,normal,graphics/SCY/maps/weapons_normals/SCY_orionT_normal.png
SCY_orion,turretbarrel,,1,normal,graphics/SCY/maps/weapons_normals/SCY_orionTB_normal.png
,,,,,
SCY_phase,hardpoint,,1,normal,graphics/SCY/maps/weapons_normals/SCY_phaseH_normal.png
SCY_phase,hardpointbarrel,,1,normal,graphics/SCY/maps/weapons_normals/SCY_phaseHB_normal.png
SCY_phase,turret,,1,normal,graphics/SCY/maps/weapons_normals/SCY_phaseT_normal.png
SCY_phase,turretbarrel,,1,normal,graphics/SCY/maps/weapons_normals/SCY_phaseTB_normal.png
,,,,,
SCY_ricochet,hardpoint,,1,normal,graphics/SCY/maps/weapons_normals/SCY_ricochetH_normal.png
SCY_ricochet,hardpointbarrel,,1,normal,graphics/SCY/maps/weapons_normals/SCY_ricochetHB_normal.png
SCY_ricochet,turret,,1,normal,graphics/SCY/maps/weapons_normals/SCY_ricochetT_normal.png
SCY_ricochet,turretbarrel,,1,normal,graphics/SCY/maps/weapons_normals/SCY_ricochetTB_normal.png
,,,,,
SCY_scatter,hardpoint,,1,normal,graphics/SCY/maps/weapons_normals/SCY_scatterH_normal.png
SCY_scatter,turret,,1,normal,graphics/SCY/maps/weapons_normals/SCY_scatterT_normal.png
,,,,,
SCY_scorcher,hardpoint,,1,normal,graphics/SCY/maps/weapons_normals/SCY_scorcherH_normal.png
SCY_scorcher,hardpointbarrel,,1,normal,graphics/SCY/maps/weapons_normals/SCY_scorcherHB_normal.png
SCY_scorcher,turret,,1,normal,graphics/SCY/maps/weapons_normals/SCY_scorcherT_normal.png
SCY_scorcher,turretbarrel,,1,normal,graphics/SCY/maps/weapons_normals/SCY_scorcherTB_normal.png
,,,,,
SCY_scpb,hardpoint,,1,normal,graphics/SCY/maps/weapons_normals/SCY_scpbH_normal.png
SCY_scpb,turret,,1,normal,graphics/SCY/maps/weapons_normals/SCY_scpbT_normal.png
,,,,,
SCY_singularity,hardpoint,,1,normal,graphics/SCY/maps/weapons_normals/SCY_singularityH_normal.png
SCY_singularity,turret,,1,normal,graphics/SCY/maps/weapons_normals/SCY_singularityT_normal.png
,,,,,
SCY_swarmer,hardpoint,,1,normal,graphics/SCY/maps/weapons_normals/SCY_swarmerH_normal.png
SCY_swarmer,turret,,1,normal,graphics/SCY/maps/weapons_normals/SCY_swarmerT_normal.png
,,,,,
SCY_teb,hardpoint,,1,normal,graphics/SCY/maps/weapons_normals/SCY_tebH_normal.png
SCY_teb,turret,,1,normal,graphics/SCY/maps/weapons_normals/SCY_tebT_normal.png
,,,,,
SCY_uheb,hardpoint,,1,normal,graphics/SCY/maps/weapons_normals/SCY_uhebH_normal.png
SCY_uheb,hardpointbarrel,,1,normal,graphics/SCY/maps/weapons_normals/SCY_uhebHB_normal.png
SCY_uheb,turret,,1,normal,graphics/SCY/maps/weapons_normals/SCY_uhebT_normal.png
SCY_uheb,turretbarrel,,1,normal,graphics/SCY/maps/weapons_normals/SCY_uhebTB_normal.png
,,,,,
,,,,,
SCY_coverHL,hardpoint,,1,normal,graphics/SCY/maps/weapons_normals/SCY_coverHL_normal.png
SCY_coverHM,hardpoint,,1,normal,graphics/SCY/maps/weapons_normals/SCY_coverHM_normal.png
SCY_coverHS,hardpoint,,1,normal,graphics/SCY/maps/weapons_normals/SCY_coverHS_normal.png
SCY_coverTL,turret,,1,normal,graphics/SCY/maps/weapons_normals/SCY_coverTL_normal.png
SCY_coverTM,turret,,1,normal,graphics/SCY/maps/weapons_normals/SCY_coverTM_normal.png
SCY_coverTS,turret,,1,normal,graphics/SCY/maps/weapons_normals/SCY_coverTS_normal.png
,,,,,
SCY_Zdish1,turret,,1,normal,graphics/SCY/maps/weapons_normals/SCY_dish1_normal.png
SCY_Zdish2,turret,,1,normal,graphics/SCY/maps/weapons_normals/SCY_dish2_normal.png
SCY_Zdish3,turret,,1,normal,graphics/SCY/maps/weapons_normals/SCY_largeDish_normal.png
SCY_SCY_mrm2,turret,,1,normal,graphics/SCY/maps/weapons_normals/SCY_erymantianBoar_launcher_normal.png
SCY_SCY_mrm2,hardpoint,,1,normal,graphics/SCY/maps/weapons_normals/SCY_erymantianBoar_launcher_normal.png
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
SCY_minigun2,hardpoint,0,1,normal,graphics/SCY/maps/weapons_normals/animated/SCY_minigun2H_00_normal.png
SCY_minigun2,hardpoint,1,1,normal,graphics/SCY/maps/weapons_normals/animated/SCY_minigun2H_01_normal.png
SCY_minigun2,hardpoint,2,1,normal,graphics/SCY/maps/weapons_normals/animated/SCY_minigun2H_02_normal.png
SCY_minigun2,hardpoint,3,1,normal,graphics/SCY/maps/weapons_normals/animated/SCY_minigun2H_03_normal.png
SCY_minigun2,hardpoint,4,1,normal,graphics/SCY/maps/weapons_normals/animated/SCY_minigun2H_04_normal.png
SCY_minigun2,hardpoint,5,1,normal,graphics/SCY/maps/weapons_normals/animated/SCY_minigun2H_05_normal.png
SCY_minigun2,hardpoint,6,1,normal,graphics/SCY/maps/weapons_normals/animated/SCY_minigun2H_06_normal.png
SCY_minigun2,hardpoint,7,1,normal,graphics/SCY/maps/weapons_normals/animated/SCY_minigun2H_07_normal.png
SCY_minigun2,hardpoint,8,1,normal,graphics/SCY/maps/weapons_normals/animated/SCY_minigun2H_08_normal.png
SCY_minigun2,hardpoint,9,1,normal,graphics/SCY/maps/weapons_normals/animated/SCY_minigun2H_09_normal.png
SCY_minigun2,hardpoint,10,1,normal,graphics/SCY/maps/weapons_normals/animated/SCY_minigun2H_10_normal.png
SCY_minigun2,hardpoint,11,1,normal,graphics/SCY/maps/weapons_normals/animated/SCY_minigun2H_11_normal.png
SCY_minigun2,turret,0,1,normal,graphics/SCY/maps/weapons_normals/animated/SCY_minigun2T_00_normal.png
SCY_minigun2,turret,1,1,normal,graphics/SCY/maps/weapons_normals/animated/SCY_minigun2T_01_normal.png
SCY_minigun2,turret,2,1,normal,graphics/SCY/maps/weapons_normals/animated/SCY_minigun2T_02_normal.png
SCY_minigun2,turret,3,1,normal,graphics/SCY/maps/weapons_normals/animated/SCY_minigun2T_03_normal.png
SCY_minigun2,turret,4,1,normal,graphics/SCY/maps/weapons_normals/animated/SCY_minigun2T_04_normal.png
SCY_minigun2,turret,5,1,normal,graphics/SCY/maps/weapons_normals/animated/SCY_minigun2T_05_normal.png
SCY_minigun2,turret,6,1,normal,graphics/SCY/maps/weapons_normals/animated/SCY_minigun2T_06_normal.png
SCY_minigun2,turret,7,1,normal,graphics/SCY/maps/weapons_normals/animated/SCY_minigun2T_07_normal.png
SCY_minigun2,turret,8,1,normal,graphics/SCY/maps/weapons_normals/animated/SCY_minigun2T_08_normal.png
SCY_minigun2,turret,9,1,normal,graphics/SCY/maps/weapons_normals/animated/SCY_minigun2T_09_normal.png
SCY_minigun2,turret,10,1,normal,graphics/SCY/maps/weapons_normals/animated/SCY_minigun2T_10_normal.png
SCY_minigun2,turret,11,1,normal,graphics/SCY/maps/weapons_normals/animated/SCY_minigun2T_11_normal.png
,,,,,
SCY_minigun3,hardpoint,0,1,normal,graphics/SCY/maps/weapons_normals/animated/SCY_minigun3H_00_normal.png
SCY_minigun3,hardpoint,1,1,normal,graphics/SCY/maps/weapons_normals/animated/SCY_minigun3H_01_normal.png
SCY_minigun3,hardpoint,2,1,normal,graphics/SCY/maps/weapons_normals/animated/SCY_minigun3H_02_normal.png
SCY_minigun3,hardpoint,3,1,normal,graphics/SCY/maps/weapons_normals/animated/SCY_minigun3H_03_normal.png
SCY_minigun3,hardpoint,4,1,normal,graphics/SCY/maps/weapons_normals/animated/SCY_minigun3H_04_normal.png
SCY_minigun3,hardpoint,5,1,normal,graphics/SCY/maps/weapons_normals/animated/SCY_minigun3H_05_normal.png
SCY_minigun3,hardpoint,6,1,normal,graphics/SCY/maps/weapons_normals/animated/SCY_minigun3H_06_normal.png
SCY_minigun3,hardpoint,7,1,normal,graphics/SCY/maps/weapons_normals/animated/SCY_minigun3H_07_normal.png
SCY_minigun3,hardpoint,8,1,normal,graphics/SCY/maps/weapons_normals/animated/SCY_minigun3H_08_normal.png
SCY_minigun3,hardpoint,9,1,normal,graphics/SCY/maps/weapons_normals/animated/SCY_minigun3H_09_normal.png
SCY_minigun3,hardpoint,10,1,normal,graphics/SCY/maps/weapons_normals/animated/SCY_minigun3H_10_normal.png
SCY_minigun3,hardpoint,11,1,normal,graphics/SCY/maps/weapons_normals/animated/SCY_minigun3H_11_normal.png
SCY_minigun3,turret,0,1,normal,graphics/SCY/maps/weapons_normals/animated/SCY_minigun3T_00_normal.png
SCY_minigun3,turret,1,1,normal,graphics/SCY/maps/weapons_normals/animated/SCY_minigun3T_01_normal.png
SCY_minigun3,turret,2,1,normal,graphics/SCY/maps/weapons_normals/animated/SCY_minigun3T_02_normal.png
SCY_minigun3,turret,3,1,normal,graphics/SCY/maps/weapons_normals/animated/SCY_minigun3T_03_normal.png
SCY_minigun3,turret,4,1,normal,graphics/SCY/maps/weapons_normals/animated/SCY_minigun3T_04_normal.png
SCY_minigun3,turret,5,1,normal,graphics/SCY/maps/weapons_normals/animated/SCY_minigun3T_05_normal.png
SCY_minigun3,turret,6,1,normal,graphics/SCY/maps/weapons_normals/animated/SCY_minigun3T_06_normal.png
SCY_minigun3,turret,7,1,normal,graphics/SCY/maps/weapons_normals/animated/SCY_minigun3T_07_normal.png
SCY_minigun3,turret,8,1,normal,graphics/SCY/maps/weapons_normals/animated/SCY_minigun3T_08_normal.png
SCY_minigun3,turret,9,1,normal,graphics/SCY/maps/weapons_normals/animated/SCY_minigun3T_09_normal.png
SCY_minigun3,turret,10,1,normal,graphics/SCY/maps/weapons_normals/animated/SCY_minigun3T_10_normal.png
SCY_minigun3,turret,11,1,normal,graphics/SCY/maps/weapons_normals/animated/SCY_minigun3T_11_normal.png
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
SCY_akhlys,ship,,1,normal,graphics/SCY/maps/ships_normals/SCY_akhlys_normal.png
SCY_alecto,ship,,1,normal,graphics/SCY/maps/ships_normals/SCY_alecto_normal.png
SCY_anaplekte,ship,,1,normal,graphics/SCY/maps/ships_normals/SCY_anaplekte_normal.png
SCY_argus,ship,,1,normal,graphics/SCY/maps/ships_normals/SCY_argus_normal.png
SCY_automatos,ship,,1,normal,graphics/SCY/maps/ships_normals/SCY_automatos_normal.png
SCY_baliusF,ship,,1,normal,graphics/SCY/maps/ships_normals/SCY_baliusF_normal.png
SCY_baliusT,ship,,1,normal,graphics/SCY/maps/ships_normals/SCY_baliusT_normal.png
SCY_centaur,ship,,1,normal,graphics/SCY/maps/ships_normals/SCY_centaur_normal.png
SCY_corocotta,ship,,1,normal,graphics/SCY/maps/ships_normals/SCY_corocotta_normal.png
SCY_corocottaA,ship,,1,normal,graphics/SCY/maps/ships_normals/SCY_corocottaA_normal.png
SCY_corAF,ship,,1,normal,graphics/SCY/maps/ships_normals/SCY_corocottaA_armorFront_normal.png
SCY_corAFL,ship,,1,normal,graphics/SCY/maps/ships_normals/SCY_corocottaA_armorFrontLeft_normal.png
SCY_corAFR,ship,,1,normal,graphics/SCY/maps/ships_normals/SCY_corocottaA_armorFrontRight_normal.png
SCY_corAL,ship,,1,normal,graphics/SCY/maps/ships_normals/SCY_corocottaA_armorLeft_normal.png
SCY_corAR,ship,,1,normal,graphics/SCY/maps/ships_normals/SCY_corocottaA_armorRight_normal.png
SCY_dracanae,ship,,1,normal,graphics/SCY/maps/ships_normals/SCY_dracanae_normal.png
SCY_eris,ship,,1,normal,graphics/SCY/maps/ships_normals/SCY_eris_normal.png
SCY_erymantianBoar,ship,,1,normal,graphics/SCY/maps/ships_normals/SCY_erymantianBoar_normal.png
SCY_geryon,ship,,1,normal,graphics/SCY/maps/ships_normals/SCY_geryon_normal.png
SCY_hydra,ship,,1,normal,graphics/SCY/maps/ships_normals/SCY_hydra_normal.png
SCY_ker,ship,,1,normal,graphics/SCY/maps/ships_normals/SCY_ker_normal.png
SCY_keto,ship,,1,normal,graphics/SCY/maps/ships_normals/SCY_keto_normal.png
SCY_ketoAR,ship,,1,normal,graphics/SCY/maps/ships_normals/SCY_keto_flightdeck_normal.png
SCY_ketoAL,ship,,1,normal,graphics/SCY/maps/ships_normals/SCY_keto_gun_normal.png
SCY_WketoAMaskR,turret,,1,normal,graphics/SCY/maps/ships_normals/SCY_keto_patchFlightdeck_normal.png
SCY_WketoAMaskL,turret,,1,normal,graphics/SCY/maps/ships_normals/SCY_keto_patchGun_normal.png
SCY_khalkotauroi,ship,,1,normal,graphics/SCY/maps/ships_normals/SCY_khalkotauroi_normal.png
SCY_khalkPA,ship,,1,normal,graphics/SCY/maps/ships_normals/SCY_khalkotauroi_podA_normal.png
SCY_khalkPB,ship,,1,normal,graphics/SCY/maps/ships_normals/SCY_khalkotauroi_podB_normal.png
SCY_khalkPC,ship,,1,normal,graphics/SCY/maps/ships_normals/SCY_khalkotauroi_podC_normal.png
SCY_khalkPD,ship,,1,normal,graphics/SCY/maps/ships_normals/SCY_khalkotauroi_podD_normal.png
SCY_khalkPE,ship,,1,normal,graphics/SCY/maps/ships_normals/SCY_khalkotauroi_podE_normal.png
SCY_khalkPF,ship,,1,normal,graphics/SCY/maps/ships_normals/SCY_khalkotauroi_podF_normal.png
SCY_lamia,ship,,1,normal,graphics/SCY/maps/ships_normals/SCY_lamia_normal.png
SCY_lamiaA,ship,,1,normal,graphics/SCY/maps/ships_normals/SCY_lamiaA_normal.png
SCY_lamiaAF,ship,,1,normal,graphics/SCY/maps/ships_normals/SCY_lamiaAF_normal.png
SCY_lamiaAL,ship,,1,normal,graphics/SCY/maps/ships_normals/SCY_lamiaAL_normal.png
SCY_lamiaAR,ship,,1,normal,graphics/SCY/maps/ships_normals/SCY_lamiaAR_normal.png
SCY_lealaps,ship,,1,normal,graphics/SCY/maps/ships_normals/SCY_lealaps_normal.png
SCY_manticore,ship,,1,normal,graphics/SCY/maps/ships_normals/SCY_manticore_normal.png
SCY_megaera,ship,,1,normal,graphics/SCY/maps/ships_normals/SCY_megaera_normal.png
SCY_nemeanLion,ship,,1,normal,graphics/SCY/maps/ships_normals/SCY_nemeanLion_normal.png
SCY_lionFL,ship,,1,normal,graphics/SCY/maps/ships_normals/SCY_nemeanLion_armorFrontLeft_01_normal.png
SCY_lionFR,ship,,1,normal,graphics/SCY/maps/ships_normals/SCY_nemeanLion_armorFrontRight_01_normal.png
SCY_lionRL,ship,,1,normal,graphics/SCY/maps/ships_normals/SCY_nemeanLion_armorRearLeft_01_normal.png
SCY_lionRR,ship,,1,normal,graphics/SCY/maps/ships_normals/SCY_nemeanLion_armorRearRight_01_normal.png
SCY_WWlionAFL,turret,0,1,normal,graphics/SCY/maps/ships_normals/SCY_nemeanLion_armorFrontLeft_01_normal.png
SCY_WWlionAFR,turret,0,1,normal,graphics/SCY/maps/ships_normals/SCY_nemeanLion_armorFrontRight_01_normal.png
SCY_WWlionARL,turret,0,1,normal,graphics/SCY/maps/ships_normals/SCY_nemeanLion_armorRearLeft_01_normal.png
SCY_WWlionARR,turret,0,1,normal,graphics/SCY/maps/ships_normals/SCY_nemeanLion_armorRearRight_01_normal.png
SCY_WWlionAFL,turret,1,1,normal,graphics/SCY/maps/ships_normals/SCY_nemeanLion_armorFrontLeft_01_normal.png
SCY_WWlionAFR,turret,1,1,normal,graphics/SCY/maps/ships_normals/SCY_nemeanLion_armorFrontRight_01_normal.png
SCY_WWlionARL,turret,1,1,normal,graphics/SCY/maps/ships_normals/SCY_nemeanLion_armorRearLeft_01_normal.png
SCY_WWlionARR,turret,1,1,normal,graphics/SCY/maps/ships_normals/SCY_nemeanLion_armorRearRight_01_normal.png
SCY_nosos,ship,,1,normal,graphics/SCY/maps/ships_normals/SCY_nosos_normal.png
SCY_probe,ship,,1,normal,graphics/SCY/maps/ships_normals/SCY_probe_normal.png
SCY_pyraemon,ship,,1,normal,graphics/SCY/maps/ships_normals/SCY_pyraemon_normal.png
SCY_siren,ship,,1,normal,graphics/SCY/maps/ships_normals/SCY_siren_normal.png
SCY_XXsirenDoorFL,turret,,1,normal,graphics/SCY/maps/ships_normals/SCY_siren_doorFrontLeft_normal.png
SCY_XXsirenDoorFR,turret,,1,normal,graphics/SCY/maps/ships_normals/SCY_siren_doorFrontRight_normal.png
SCY_XXsirenDoorRL,turret,,1,normal,graphics/SCY/maps/ships_normals/SCY_siren_doorRearLeft_normal.png
SCY_XXsirenDoorRR,turret,,1,normal,graphics/SCY/maps/ships_normals/SCY_siren_doorRearRight_normal.png
SCY_stygere,ship,,1,normal,graphics/SCY/maps/ships_normals/SCY_stygere_normal.png
SCY_stymphalianBird,ship,,1,normal,graphics/SCY/maps/ships_normals/SCY_stymphalianBird_normal.png
SCY_talos,ship,,1,normal,graphics/SCY/maps/ships_normals/SCY_talos_normal.png
SCY_ZtalosBridge,turret,,1,normal,graphics/SCY/maps/ships_normals/SCY_talos_bridge_normal.png
SCY_telchine,ship,,1,normal,graphics/SCY/maps/ships_normals/SCY_telquine_normal.png
SCY_tisiphone,ship,,1,normal,graphics/SCY/maps/ships_normals/SCY_tisiphone_normal.png
SCY_ZtisiphoneBridge,turret,,1,normal,graphics/SCY/maps/ships_normals/SCY_tisiphone_bridge_normal.png
SCY_xanthus,ship,,1,normal,graphics/SCY/maps/ships_normals/SCY_xanthus_normal.png
,,,,,
,,,,,
SCY_anti2,hardpointunder,,,material,graphics/SCY/maps/weapons_glib/SCY_antiHU_material.png
SCY_anti2,turretunder,,,material,graphics/SCY/maps/weapons_glib/SCY_antiTU_material.png
,,,,,
SCY_arc,hardpoint,,,material,graphics/SCY/maps/weapons_glib/SCY_arcH_material.png
SCY_arc,turret,,,material,graphics/SCY/maps/weapons_glib/SCY_arcT_material.png
,,,,,
SCY_cluster2,hardpoint,,,material,graphics/SCY/maps/weapons_glib/SCY_cluster2H_material.png
SCY_cluster2,turret,,,material,graphics/SCY/maps/weapons_glib/SCY_cluster2T_material.png
,,,,,
SCY_coasting2,hardpoint,,,material,graphics/SCY/maps/weapons_glib/SCY_coasting2H_material.png
SCY_coasting2,turret,,,material,graphics/SCY/maps/weapons_glib/SCY_coasting2T_material.png
,,,,,
SCY_hemor2,hardpoint,,,material,graphics/SCY/maps/weapons_glib/SCY_hemor2H_material.png
SCY_hemor2,hardpointbarrel,,,material,graphics/SCY/maps/weapons_glib/SCY_hemor2HB_material.png
SCY_hemor2,turret,,,material,graphics/SCY/maps/weapons_glib/SCY_hemor2T_material.png
SCY_hemor2,turretbarrel,,,material,graphics/SCY/maps/weapons_glib/SCY_hemor2TB_material.png
,,,,,
SCY_hemor3,hardpoint,,,material,graphics/SCY/maps/weapons_glib/SCY_hemor3H_material.png
SCY_hemor3,hardpointbarrel,,,material,graphics/SCY/maps/weapons_glib/SCY_hemor3HB_material.png
SCY_hemor3,turret,,,material,graphics/SCY/maps/weapons_glib/SCY_hemor3T_material.png
SCY_hemor3,turretbarrel,,,material,graphics/SCY/maps/weapons_glib/SCY_hemor3TB_material.png
,,,,,
SCY_kacc2,hardpoint,,,material,graphics/SCY/maps/weapons_glib/SCY_kacc2H_material.png
SCY_kacc2,turret,,,material,graphics/SCY/maps/weapons_glib/SCY_kacc2T_material.png
,,,,,
SCY_kacc3,hardpoint,,,material,graphics/SCY/maps/weapons_glib/SCY_kacc3H_material.png
SCY_kacc3,turret,,,material,graphics/SCY/maps/weapons_glib/SCY_kacc3T_material.png
,,,,,
SCY_laser2,hardpoint,,,material,graphics/SCY/maps/weapons_glib/SCY_laser2H_material.png
SCY_laser2,turret,,,material,graphics/SCY/maps/weapons_glib/SCY_laser2T_material.png
,,,,,
SCY_laser3,hardpoint,,,material,graphics/SCY/maps/weapons_glib/SCY_laser3H_material.png
SCY_laser3,turret,,,material,graphics/SCY/maps/weapons_glib/SCY_laser3T_material.png
,,,,,
SCY_lvds,hardpoint,,,material,graphics/SCY/maps/weapons_glib/SCY_lvdsH_material.png
SCY_lvds,turret,,,material,graphics/SCY/maps/weapons_glib/SCY_lvdsT_material.png
,,,,,
SCY_orion,hardpoint,,,material,graphics/SCY/maps/weapons_glib/SCY_orionH_material.png
SCY_orion,hardpointbarrel,,,material,graphics/SCY/maps/weapons_glib/SCY_orionHB_material.png
SCY_orion,turret,,,material,graphics/SCY/maps/weapons_glib/SCY_orionT_material.png
SCY_orion,turretbarrel,,,material,graphics/SCY/maps/weapons_glib/SCY_orionTB_material.png
,,,,,
SCY_phase,hardpoint,,,material,graphics/SCY/maps/weapons_glib/SCY_phaseH_material.png
SCY_phase,hardpointbarrel,,,material,graphics/SCY/maps/weapons_glib/SCY_phaseHB_material.png
SCY_phase,turret,,,material,graphics/SCY/maps/weapons_glib/SCY_phaseT_material.png
SCY_phase,turretbarrel,,,material,graphics/SCY/maps/weapons_glib/SCY_phaseTB_material.png
,,,,,
SCY_ricochet,hardpoint,,,material,graphics/SCY/maps/weapons_glib/SCY_ricochetH_material.png
SCY_ricochet,hardpointbarrel,,,material,graphics/SCY/maps/weapons_glib/SCY_ricochetHB_material.png
SCY_ricochet,turret,,,material,graphics/SCY/maps/weapons_glib/SCY_ricochetT_material.png
SCY_ricochet,turretbarrel,,,material,graphics/SCY/maps/weapons_glib/SCY_ricochetTB_material.png
,,,,,
SCY_scatter,hardpoint,,,material,graphics/SCY/maps/weapons_glib/SCY_scatterH_material.png
SCY_scatter,turret,,,material,graphics/SCY/maps/weapons_glib/SCY_scatterT_material.png
,,,,,
SCY_scorcher,hardpoint,,,material,graphics/SCY/maps/weapons_glib/SCY_scorcherH_material.png
SCY_scorcher,hardpointbarrel,,,material,graphics/SCY/maps/weapons_glib/SCY_scorcherHB_material.png
SCY_scorcher,turret,,,material,graphics/SCY/maps/weapons_glib/SCY_scorcherT_material.png
SCY_scorcher,turretbarrel,,,material,graphics/SCY/maps/weapons_glib/SCY_scorcherTB_material.png
,,,,,
SCY_scpb,hardpoint,,,material,graphics/SCY/maps/weapons_glib/SCY_scpbH_material.png
SCY_scpb,turret,,,material,graphics/SCY/maps/weapons_glib/SCY_scpbT_material.png
,,,,,
SCY_singularity,hardpoint,,,material,graphics/SCY/maps/weapons_glib/SCY_singularityH_material.png
SCY_singularity,turret,,,material,graphics/SCY/maps/weapons_glib/SCY_singularityT_material.png
,,,,,
SCY_swarmer,hardpoint,,,material,graphics/SCY/maps/weapons_glib/SCY_swarmerH_material.png
SCY_swarmer,turret,,,material,graphics/SCY/maps/weapons_glib/SCY_swarmerT_material.png
,,,,,
SCY_teb,hardpoint,,,material,graphics/SCY/maps/weapons_glib/SCY_tebH_material.png
SCY_teb,turret,,,material,graphics/SCY/maps/weapons_glib/SCY_tebT_material.png
,,,,,
SCY_uheb,hardpoint,,,material,graphics/SCY/maps/weapons_glib/SCY_uhebH_material.png
SCY_uheb,hardpointbarrel,,,material,graphics/SCY/maps/weapons_glib/SCY_uhebHB_material.png
SCY_uheb,turret,,,material,graphics/SCY/maps/weapons_glib/SCY_uhebT_material.png
SCY_uheb,turretbarrel,,,material,graphics/SCY/maps/weapons_glib/SCY_uhebTB_material.png
,,,,,
,,,,,
SCY_coverHL,hardpoint,,,material,graphics/SCY/maps/weapons_glib/SCY_coverHL_material.png
SCY_coverHM,hardpoint,,,material,graphics/SCY/maps/weapons_glib/SCY_coverHM_material.png
SCY_coverHS,hardpoint,,,material,graphics/SCY/maps/weapons_glib/SCY_coverHS_material.png
SCY_coverTL,turret,,,material,graphics/SCY/maps/weapons_glib/SCY_coverTL_material.png
